muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
462,9.24,-1793072,-185.85054966285816,67,-,-,-,-
463,9.26,-1796232,891.9872017087885,67,-,-,-,-
464,9.28,-1790340,1254.2700447974357,67,-,-,-,-
465,9.3,-1792527,2050.1802979672643,67,-,-,-,-
466,9.32,-1789483,2126.773332699156,67,-,-,-,-
467,9.34,-1794100,2416.50832384478,67,-,-,-,-
468,9.36,-1796386,2201.143230724336,67,-,-,-,-
469,9.38,-1795817,1575.6259285756246,67,-,-,-,-
470,9.4,-1792754,743.2000170767055,67,-,-,-,-
471,9.42,-1797576,631.4842901118855,67,-,-,-,-
472,9.44,-1797214,280.41941647715294,67,-,-,-,-
473,9.46,-1799055,212.21695957165412,67,-,-,-,-
474,9.48,-1799374,62.910639565182464,67,-,-,-,-
475,9.5,-1796332,-370.5006946427395,67,-,-,-,-
476,9.52,-1799644,-359.3558324561109,67,-,-,-,-
477,9.54,-1800667,-541.7172805776295,67,-,-,-,-
478,9.56,-1802491,-641.7720112854254,67,-,-,-,-
479,9.58,-1804237,-697.7462482853498,67,-,-,-,-
480,9.6,-1802135,-992.099515029061,67,-,-,-,-
481,9.62,-1806052,-780.3379990108456,67,-,-,-,-
482,9.64,-1800717,-1245.6904917618533,67,-,-,-,-
483,9.66,-1799275,-1385.593710120831,67,-,-,-,-
484,9.68,-1791335,-1984.3903458762452,67,-,-,-,-
485,9.7,-1789506,-2049.643706131428,67,-,-,-,-
486,9.72,-1787600,-2012.4952884169852,67,-,-,-,-
487,9.74,-1791685,-1364.9289004758648,67,-,-,-,-
488,9.76,-1793966,-679.6120249367377,67,-,-,-,-
489,9.78,-1789528,-344.092918405207,67,-,-,-,-
490,9.8,-1792997,700.749767994468,67,-,-,-,-
491,9.82,-1788240,1107.757367349317,67,-,-,-,-
492,9.84,-1791878,2011.9618393077894,67,-,-,-,-
493,9.86,-1794723,2580.3727500451323,67,-,-,-,-
494,9.88,-1792368,2402.7236395970067,67,-,-,-,-
495,9.9,-1794900,2271.4117604079293,67,-,-,-,-
496,9.92,-1792686,1553.0173474561182,67,-,-,-,-
497,9.94,-1796336,1204.7416087969114,67,-,-,-,-
498,9.96,-1794252,467.08136293446523,67,-,-,-,-
499,9.98,-1799140,379.36872130656866,67,-,-,-,-
500,10.0,-1801561,214.32412417141495,67,-,-,-,-
501,10.02,-1799875,-192.1182030181135,67,-,-,-,-
502,10.04,-1803712,-141.55283936028536,67,-,-,-,-
503,10.06,-1801114,-573.6111219462841,67,-,-,-,-
504,10.08,-1802215,-722.9509954187827,67,-,-,-,-
505,10.1,-1804146,-812.7836786104658,67,-,-,-,-
506,10.12,-1802471,-1177.4113653954273,67,-,-,-,-
507,10.14,-1793127,-2090.974871604125,67,-,-,-,-
508,10.16,-1792053,-2269.148259943163,67,-,-,-,-
509,10.18,-1789109,-2425.1520614227393,67,-,-,-,-
510,10.2,-1790212,-2064.547286361276,67,-,-,-,-
511,10.22,-1788127,-1730.5241600502386,67,-,-,-,-
512,10.24,-1790971,-831.0717325677178,67,-,-,-,-
513,10.26,-1791662,23.52215994325138,67,-,-,-,-
514,10.28,-1793193,964.5983358363624,67,-,-,-,-
515,10.3,-1794847,1820.488573918296,67,-,-,-,-
516,10.32,-1790201,1984.3235164796995,67,-,-,-,-
517,10.34,-1791095,2274.0664823333996,67,-,-,-,-
518,10.36,-1787968,1927.5331304083847,67,-,-,-,-
519,10.38,-1792965,1918.3386350009914,67,-,-,-,-
520,10.4,-1793713,1411.3982900318356,67,-,-,-,-
521,10.42,-1795490,952.109143203279,67,-,-,-,-
522,10.44,-1797914,632.0119989186214,67,-,-,-,-
523,10.46,-1794624,29.440553036279653,67,-,-,-,-
524,10.48,-1798551,129.0718344298557,67,-,-,-,-
525,10.5,-1793682,-354.5328651099388,67,-,-,-,-
526,10.52,-1796796,-217.7105040165402,67,-,-,-,-
527,10.54,-1796912,-361.2647602664315,67,-,-,-,-
528,10.56,-1797097,-561.3591191751657,67,-,-,-,-
529,10.58,-1799206,-630.4509312144828,67,-,-,-,-
530,10.6,-1796720,-998.9578973365257,67,-,-,-,-
531,10.62,-1797706,-994.5994547787263,67,-,-,-,-
