muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
151,6.04,-16775510,12.995497443225993,nan,-,-,-,-,-,"[50, 20, 15]",-
152,6.08,-16775462,-35.29703420186499,nan,-,-,-,-,-,"[50, 20, 15]",-
153,6.12,-16775410,-34.64694300987459,nan,-,-,-,-,-,"[50, 20, 15]",-
154,6.16,-16775517,-4.500776986722455,nan,-,-,-,-,-,"[50, 20, 15]",-
155,6.2,-16775464,1.861451999592848,nan,-,-,-,-,-,"[50, 20, 15]",-
156,6.24,-16775454,7.844595324172503,nan,-,-,-,-,-,"[50, 20, 15]",-
157,6.28,-16775434,-21.45322299188677,nan,-,-,-,-,-,"[50, 20, 15]",-
158,6.32,-16775527,5.295001439536627,nan,-,-,-,-,-,"[50, 20, 15]",-
159,6.36,-16775621,31.42565600224794,nan,-,-,-,-,-,"[50, 20, 15]",-
160,6.4,-16775603,28.069343202697016,nan,-,-,-,-,-,"[50, 20, 15]",-
161,6.44,-16775618,13.105497019073397,nan,-,-,-,-,-,"[50, 20, 15]",-
162,6.48,-16775469,6.729947178988488,nan,-,-,-,-,-,"[50, 20, 15]",-
163,6.52,-16775415,2.301441293278727,nan,-,-,-,-,-,"[50, 20, 15]",-
164,6.56,-16775477,-7.94413963756063,nan,-,-,-,-,-,"[50, 20, 15]",-
165,6.6,-16775402,-36.82684879609403,nan,-,-,-,-,-,"[50, 20, 15]",-
166,6.64,-16775466,-1.4957273599494563,nan,-,-,-,-,-,"[50, 20, 15]",-
167,6.68,-16775405,-24.14799667833866,nan,-,-,-,-,-,"[50, 20, 15]",-
168,6.72,-16775428,-27.91419622630729,nan,-,-,-,-,-,"[50, 20, 15]",-
169,6.76,-16775515,-29.917138920795185,nan,-,-,-,-,-,"[50, 20, 15]",-
170,6.8,-16775551,0.9341791862538966,nan,-,-,-,-,-,"[50, 20, 15]",-
171,6.84,-16775496,32.32140911925897,nan,-,-,-,-,-,"[50, 20, 15]",-
172,6.88,-16775534,41.59035781362495,nan,-,-,-,-,-,"[50, 20, 15]",-
173,6.92,-16775505,54.42829747649023,nan,-,-,-,-,-,"[50, 20, 15]",-
174,6.96,-16775482,11.397689744460937,nan,-,-,-,-,-,"[50, 20, 15]",-
175,7.0,-16775449,-12.050145909523955,nan,-,-,-,-,-,"[50, 20, 15]",-
176,7.04,-16775393,-2.0208580046698286,nan,-,-,-,-,-,"[50, 20, 15]",-
177,7.08,-16775513,-17.143750548834323,nan,-,-,-,-,-,"[50, 20, 15]",-
