muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
134,5.36,-16775435,-126990.62523351214,74,-,-,-,-,-
135,5.4,-16775494,-151708.5714375482,74,-,-,-,-,-
136,5.44,-16775454,-165672.48607053224,74,-,-,-,-,-
137,5.48,-16775550,-170444.23254593526,74,-,-,-,-,-
138,5.52,-16775555,-167507.36960739622,74,-,-,-,-,-
139,5.56,-16775587,-158359.88834194414,74,-,-,-,-,-
140,5.6,-16775649,-144533.55809062917,74,-,-,-,-,-
141,5.64,-16775562,-127498.02721990016,74,-,-,-,-,-
142,5.68,-16775524,-108560.4912775626,74,-,-,-,-,-
143,5.72,-16775593,-88849.67600220471,74,-,-,-,-,-
144,5.76,-16775339,-69323.05896820375,74,-,-,-,-,-
145,5.8,-16775374,-50718.36438463064,74,-,-,-,-,-
146,5.84,-16775273,-33625.631677441444,74,-,-,-,-,-
147,5.88,-16775538,-18435.842647297977,74,-,-,-,-,-
148,5.92,-16775488,-5423.201580155175,74,-,-,-,-,-
149,5.96,-16775548,5309.96950733455,74,-,-,-,-,-
151,6.04,-16775568,20011.377188882034,nan,-,-,-,-,-
152,6.08,-16775489,24232.226269952575,nan,-,-,-,-,-
153,6.12,-16775535,26642.302051513252,nan,-,-,-,-,-
154,6.16,-16775543,27484.999935442742,nan,-,-,-,-,-
155,6.2,-16775487,27022.050792544294,nan,-,-,-,-,-
156,6.24,-16775449,25525.812510644275,nan,-,-,-,-,-
157,6.28,-16775490,23266.952853555696,nan,-,-,-,-,-
158,6.32,-16775529,20492.564176415453,nan,-,-,-,-,-
159,6.36,-16775432,17412.406502090897,nan,-,-,-,-,-
160,6.4,-16775430,14211.066944430873,nan,-,-,-,-,-
161,6.44,-16775417,11035.607582818895,nan,-,-,-,-,-
162,6.48,-16775412,8014.586616397668,nan,-,-,-,-,-
163,6.52,-16775437,5246.015588222272,nan,-,-,-,-,-
164,6.56,-16775460,2786.0692781297075,nan,-,-,-,-,-
165,6.6,-16775408,658.8012971220123,nan,-,-,-,-,-
166,6.64,-16775376,-1098.1564498806365,nan,-,-,-,-,-
167,6.68,-16775448,-2414.037560999459,nan,-,-,-,-,-
168,6.72,-16775504,-3246.3209594059335,nan,-,-,-,-,-
169,6.76,-16775475,-3663.563366587685,nan,-,-,-,-,-
170,6.8,-16775532,-3818.292178992915,nan,-,-,-,-,-
171,6.84,-16775448,-3834.005090698847,nan,-,-,-,-,-
172,6.88,-16775494,-3719.1983548646667,nan,-,-,-,-,-
173,6.92,-16775512,-3466.4993435995325,nan,-,-,-,-,-
174,6.96,-16775496,-3102.069028435909,nan,-,-,-,-,-
175,7.0,-16775400,-2687.814113374199,nan,-,-,-,-,-
176,7.04,-16775561,-2271.2598533840983,nan,-,-,-,-,-
177,7.08,-16775551,-1903.7019836300788,nan,-,-,-,-,-
178,7.12,-16775565,-1599.831386284257,nan,-,-,-,-,-
179,7.16,-16775551,-1378.8504839201778,nan,-,-,-,-,-
180,7.2,-16775461,-1261.7260698207992,nan,-,-,-,-,-
181,7.24,-16775553,4.354231624376559,nan,-,-,-,-,-
182,7.28,-16775442,0.9122543949478654,nan,-,-,-,-,-
183,7.32,-16775541,2.8815468473388464,nan,-,-,-,-,-
184,7.36,-16775500,0.7526442495588341,nan,-,-,-,-,-
185,7.4,-16775497,-1.2051726086605914,nan,-,-,-,-,-
186,7.44,-16775516,-3.573854777376923,nan,-,-,-,-,-
