muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
271,10.84,-16775458,-33649.06409827946,74,-,-,-,-,-
272,10.88,-16775489,-18473.236822832812,74,-,-,-,-,-
273,10.92,-16775425,-5450.540492696309,74,-,-,-,-,-
274,10.96,-16775403,5290.752161124226,74,-,-,-,-,-
275,11.0,-16775424,13736.030385264632,74,-,-,-,-,-
276,11.04,-16775408,19978.95324945479,74,-,-,-,-,-
277,11.08,-16775409,24197.35317105353,74,-,-,-,-,-
278,11.12,-16775401,26611.311871133148,74,-,-,-,-,-
279,11.16,-16775365,27464.867863868138,74,-,-,-,-,-
280,11.2,-16775419,27021.45571812547,74,-,-,-,-,-
281,11.24,-16775486,25546.420932853784,74,-,-,-,-,-
282,11.28,-16775429,23298.419899709923,74,-,-,-,-,-
283,11.32,-16775390,20524.407423813864,74,-,-,-,-,-
284,11.36,-16775431,17438.295898960416,74,-,-,-,-,-
285,11.4,-16775424,14220.3112126622,74,-,-,-,-,-
286,11.44,-16775447,11033.224528781186,74,-,-,-,-,-
287,11.48,-16775427,8006.567282818582,74,-,-,-,-,-
288,11.52,-16775299,5232.740409167265,74,-,-,-,-,-
289,11.56,-107315,-521281.2846621536,74,-,-,-,-,-
290,11.6,-44311,-482529.755813553,74,-,-,-,-,-
291,11.64,-45417,-391027.8123163539,74,-,-,-,-,-
292,11.68,-29027,-244332.96469351838,74,-,-,-,-,-
293,11.72,-15036,-54837.74795760494,74,-,-,-,-,-
294,11.76,-5760,147267.25450125057,74,-,-,-,-,-
295,11.8,-3307,357445.01089807414,74,-,-,-,-,-
296,11.84,-16705005,1171445.859775817,74,-,-,-,-,-
297,11.88,-16775164,1582937.6670074575,74,-,-,-,-,-
298,11.92,-16775420,1988264.6245995918,74,-,-,-,-,-
299,11.96,-16775371,1965816.9156106133,74,-,-,-,-,-
301,12.04,-16775415,-108414.83015010552,nan,-,-,-,-,-
302,12.08,-16775410,-1199881.635570813,nan,-,-,-,-,-
303,12.12,-16775523,-1768970.11156156,nan,-,-,-,-,-
304,12.16,-16775490,-2086972.1732797008,nan,-,-,-,-,-
305,12.2,-16775421,-2398338.8254971174,nan,-,-,-,-,-
306,12.24,-16775447,-2423973.3946433277,nan,-,-,-,-,-
307,12.28,-16775383,-1760682.448803355,nan,-,-,-,-,-
308,12.32,-16775386,-583345.9159897403,nan,-,-,-,-,-
309,12.36,-16775483,420810.9905532277,nan,-,-,-,-,-
310,12.4,-16775353,822615.5632385327,nan,-,-,-,-,-
311,12.44,-16775307,791930.0781515234,nan,-,-,-,-,-
312,12.48,-16775384,691490.8788881025,nan,-,-,-,-,-
313,12.52,-16775429,668305.1983131723,nan,-,-,-,-,-
314,12.56,-16775575,670289.6111607644,nan,-,-,-,-,-
315,12.6,-16775556,631855.3682394037,nan,-,-,-,-,-
316,12.64,-16775512,550998.7643644441,nan,-,-,-,-,-
317,12.68,-16775446,456293.7648600113,nan,-,-,-,-,-
318,12.72,-16775442,365718.5483362487,nan,-,-,-,-,-
319,12.76,-16775503,281089.9724928986,nan,-,-,-,-,-
320,12.8,-16775456,200356.58607349847,nan,-,-,-,-,-
321,12.84,-16775470,124767.61064818327,nan,-,-,-,-,-
322,12.88,-16775437,57536.70973582601,nan,-,-,-,-,-
323,12.92,-16775445,839.500211189501,nan,-,-,-,-,-
324,12.96,-16775395,-44913.70709991723,nan,-,-,-,-,-
325,13.0,-16775353,-80205.04032570461,nan,-,-,-,-,-
326,13.04,-16775358,-105701.2785098207,nan,-,-,-,-,-
327,13.08,-16775405,-122158.42472452536,nan,-,-,-,-,-
328,13.12,-16775353,-130541.1311220993,nan,-,-,-,-,-
329,13.16,-16775407,-132008.3902493357,nan,-,-,-,-,-
330,13.2,-16775382,-127828.65104562914,nan,-,-,-,-,-
331,13.24,-16775477,-119249.47081194798,nan,-,-,-,-,-
332,13.28,-16775442,-107464.88781782455,nan,-,-,-,-,-
333,13.32,-16775421,-93558.55337233045,nan,-,-,-,-,-
334,13.36,-16775430,-78500.30674506827,nan,-,-,-,-,-
335,13.4,-16775410,-63127.573898601244,nan,-,-,-,-,-
336,13.44,-16775387,-48128.19288777598,nan,-,-,-,-,-
337,13.48,-16775438,-34039.114404954045,nan,-,-,-,-,-
338,13.52,-16775364,-21265.88986843021,nan,-,-,-,-,-
339,13.56,-16775477,-10070.291486873728,nan,-,-,-,-,-
340,13.6,-16775448,-618.3720818432921,nan,-,-,-,-,-
341,13.64,-16775509,7045.401928719846,nan,-,-,-,-,-
342,13.68,-16775490,12947.32629641889,nan,-,-,-,-,-
343,13.72,-16775548,17185.074921314503,nan,-,-,-,-,-
344,13.76,-16775475,19890.407520386005,nan,-,-,-,-,-
345,13.8,-16775519,21251.14611645764,nan,-,-,-,-,-
346,13.84,-16775465,21476.71384860172,nan,-,-,-,-,-
347,13.88,-16775419,20797.58924275475,nan,-,-,-,-,-
348,13.92,-16775518,19406.21767709983,nan,-,-,-,-,-
349,13.96,-16775488,17417.87656214833,nan,-,-,-,-,-
350,14.0,-16775396,14955.92649093723,nan,-,-,-,-,-
351,14.04,-16775365,12231.14120398142,nan,-,-,-,-,-
352,14.08,-16775411,9503.735397554086,nan,-,-,-,-,-
353,14.12,-16775404,6942.452676294321,nan,-,-,-,-,-
354,14.16,-16775479,4597.788828632503,nan,-,-,-,-,-
355,14.2,-16775561,2495.7703563196337,nan,-,-,-,-,-
356,14.24,-16775518,732.0416822716979,nan,-,-,-,-,-
357,14.28,-16775419,-584.7400284682953,nan,-,-,-,-,-
358,14.32,-16775421,-1459.7595659351064,nan,-,-,-,-,-
359,14.36,-16775460,-2013.8457178033605,nan,-,-,-,-,-
360,14.4,-16775448,-2342.8506520185583,nan,-,-,-,-,-
361,14.44,-16775514,-2447.616920079001,nan,-,-,-,-,-
362,14.48,-16775451,-2311.075149805494,nan,-,-,-,-,-
363,14.52,-16775342,-3255.802035372294,nan,-,-,-,-,-
364,14.56,-16775368,-2827.1726410816946,nan,-,-,-,-,-
365,14.6,-16775395,-2386.1347629405245,nan,-,-,-,-,-
366,14.64,-16775505,-1980.9989080735795,nan,-,-,-,-,-
367,14.68,-16775580,-1651.0377405483014,nan,-,-,-,-,-
368,14.72,-16775534,-1426.9853772870156,nan,-,-,-,-,-
369,14.76,-16775512,-1317.4094570044053,nan,-,-,-,-,-
370,14.8,-16775540,-7.269335730881629,nan,-,-,-,-,-
371,14.84,-16775465,-2.0396332805439386,nan,-,-,-,-,-
372,14.88,-16775510,5.192058161065569,nan,-,-,-,-,-
373,14.92,-16775451,3.819961444223189,nan,-,-,-,-,-
374,14.96,-16775489,-4.014230026671843,nan,-,-,-,-,-
375,15.0,-16775395,-19.87712003582439,nan,73.0,-,-,-,Desconexión
376,15.04,-16775411,-24.857875769008174,nan,-,-,-,-,Desconexión
377,15.08,-16775556,-12.845663651229216,nan,-,-,-,-,Desconexión
378,15.12,-16775524,0.867863573102909,nan,-,-,-,-,Desconexión
379,15.16,-16775586,14.547130316483937,nan,-,-,-,-,Desconexión
380,15.2,-16775532,15.935559128408958,nan,-,-,-,-,Desconexión
381,15.24,-16775550,13.431457206644938,nan,-,-,-,-,Desconexión
382,15.28,-16775545,9.099977107125305,nan,-,-,-,-,Desconexión
383,15.32,-16775493,4.63575733625197,nan,-,-,-,-,Desconexión
384,15.36,-16775465,1.2538125276348424,nan,-,-,-,-,Desconexión
385,15.4,-16775408,-5.199733117581161,nan,-,-,-,-,Desconexión
386,15.44,-16775483,-9.805533429533494,nan,-,-,-,-,Desconexión
387,15.48,-16775456,-15.668879611426162,nan,-,-,-,-,Desconexión
388,15.52,-16775463,-13.065172026167065,nan,-,-,-,-,Desconexión
389,15.56,-16775340,-7.745168266729635,nan,-,-,-,-,Desconexión
390,15.6,-16775528,8.172170985011988,nan,-,-,-,-,Desconexión
391,15.64,-16775347,8.105782658889588,nan,-,-,-,-,Desconexión
392,15.68,-16775365,10.794207917481266,nan,-,-,-,-,Desconexión
393,15.72,-16775566,17.568309276722545,nan,-,-,-,-,Desconexión
394,15.76,-16775547,14.835691429089266,nan,-,-,-,-,Desconexión
395,15.8,-16775504,7.9926165246565795,nan,-,-,-,-,Desconexión
396,15.84,-16775471,0.5123975154038192,nan,-,-,-,-,Desconexión
397,15.88,-16775452,-3.506542490797891,nan,-,-,-,-,Desconexión
398,15.92,-16775514,-1.4068167320832625,nan,-,-,-,-,Desconexión
399,15.96,-16775441,-3.4882465552405577,nan,-,-,-,-,Desconexión
400,16.0,-16775495,-3.9886748310627116,nan,-,-,-,-,Desconexión
401,16.04,-16775469,-9.419353312832975,nan,-,-,-,-,Desconexión
402,16.08,-16775466,-14.861721455105211,nan,-,-,-,-,Desconexión
403,16.12,-16775385,-19.524420669123778,nan,-,-,-,-,Desconexión
404,16.16,-16775336,-14.977441812943013,nan,-,-,-,-,Desconexión
405,16.2,-16775339,-2.3457794116900246,nan,-,-,-,-,Desconexión
406,16.24,-16775415,9.662403308247413,nan,-,-,-,-,Desconexión
407,16.28,-16775421,10.630805738475807,nan,-,-,-,-,Desconexión
408,16.32,-16775495,8.858621093198892,nan,-,-,-,-,Desconexión
409,16.36,-16775324,0.9797510718028803,nan,-,-,-,-,Desconexión
410,16.4,-16775308,1.9129503772579142,nan,-,-,-,-,Desconexión
411,16.44,-16775305,5.5008103195817775,nan,-,-,-,-,Desconexión
412,16.48,-16775479,14.712971031146239,nan,-,-,-,-,Desconexión
413,16.52,-16775567,18.070802016918464,nan,-,-,-,-,Desconexión
414,16.56,-16775534,11.294946245600173,nan,-,-,-,-,Desconexión
415,16.6,-16775516,-0.3216916873817759,nan,-,-,-,-,Desconexión
416,16.64,-16775512,-10.11961534566724,nan,-,-,-,-,Desconexión
417,16.68,-16775477,-12.264055481132829,nan,-,-,-,-,Desconexión
418,16.72,-16775416,-6.66967953233268,nan,-,-,-,-,Desconexión
419,16.76,-16775510,3.308344397103596,nan,-,-,-,-,Desconexión
420,16.8,-16775526,0.03557564958839032,nan,-,-,-,-,Desconexión
421,16.84,-16775392,-18.264604237444743,nan,-,-,-,-,Desconexión
422,16.88,-16775488,-26.58084083510333,nan,-,-,-,-,Desconexión
423,16.92,-16775465,-23.856365738043092,nan,-,-,-,-,Desconexión
424,16.96,-16775436,-7.914785504600008,nan,-,-,-,-,Desconexión
425,17.0,-16775468,10.545425631626218,nan,-,-,-,-,Desconexión
426,17.04,-16775464,18.003238871932062,nan,-,-,-,-,Desconexión
427,17.08,-16775448,15.06960954615593,nan,-,-,-,-,Desconexión
428,17.12,-16775409,7.396339045150391,nan,-,-,-,-,Desconexión
429,17.16,-16775424,3.247971383417569,nan,-,-,-,-,Desconexión
430,17.2,-16775409,2.519741885146428,nan,-,-,-,-,Desconexión
