muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
886,17.72,-948220,-1289.5341530951591,78,-,recuperacion,-,-
887,17.74,-944201,-1626.9316465566153,78,-,recuperacion,-,-
888,17.76,-941002,-1797.493881281658,78,-,recuperacion,-,-
889,17.78,-941359,-1554.6636742192786,78,-,recuperacion,-,-
890,17.8,-942033,-1136.9372260251039,78,-,recuperacion,-,-
891,17.82,-941389,-680.9936358347622,78,-,recuperacion,-,-
892,17.84,-945099,217.4767910863511,78,-,recuperacion,-,-
893,17.86,-948690,1156.1020312301087,78,-,recuperacion,-,-
894,17.88,-950123,1886.5857958419929,78,-,recuperacion,-,-
895,17.9,-952607,2540.1139046306735,78,-,recuperacion,-,-
896,17.92,-950621,2581.619432012931,78,-,recuperacion,-,-
897,17.94,-953836,2677.8408602685686,78,-,recuperacion,-,-
898,17.96,-952275,2062.985867725397,78,-,recuperacion,-,-
899,17.98,-955273,1533.1213232563423,78,-,recuperacion,-,-
900,18.0,-954754,613.1443954304214,77,79.5,recuperacion,-,-
901,18.02,-957719,-1.7737274189903474,77,-,recuperacion,-,-
902,18.04,-957405,-698.2805487026787,77,-,recuperacion,-,-
903,18.06,-961786,-797.9931503137796,77,-,recuperacion,-,-
904,18.08,-962313,-961.2493160098384,77,-,recuperacion,-,-
905,18.1,-961603,-1051.3072445663338,77,-,recuperacion,-,-
906,18.12,-964124,-817.1933253352895,77,-,recuperacion,-,-
907,18.14,-962890,-879.6613528317955,77,-,recuperacion,-,-
908,18.16,-966782,-610.2416724974787,77,-,recuperacion,-,-
909,18.18,-965399,-813.2318153435123,77,-,recuperacion,-,-
910,18.2,-969119,-667.9257970339002,77,-,recuperacion,-,-
911,18.22,-968926,-823.9481599037315,77,-,recuperacion,-,-
912,18.24,-970454,-813.5672207336199,77,-,recuperacion,-,-
913,18.26,-966444,-1166.921643880928,77,-,recuperacion,-,-
914,18.28,-959995,-1629.7595726013133,77,-,recuperacion,-,-
915,18.3,-958253,-1645.0209208141296,77,-,recuperacion,-,-
916,18.32,-954187,-1743.2780866480516,77,-,recuperacion,-,-
917,18.34,-957212,-1190.631013664297,77,-,recuperacion,-,-
918,18.36,-954753,-929.6104146985272,77,-,recuperacion,-,-
919,18.38,-959375,12.580784945906544,77,-,recuperacion,-,-
920,18.4,-959894,757.0628729884561,77,-,recuperacion,-,-
921,18.42,-962783,1726.8666533649825,77,-,recuperacion,-,-
922,18.44,-965129,2576.6672845750013,77,-,recuperacion,-,-
923,18.46,-966038,3090.1106900540726,77,-,recuperacion,-,-
924,18.48,-967452,3288.960359596211,77,-,recuperacion,-,-
925,18.5,-967059,2941.7511836679214,77,-,recuperacion,-,-
926,18.52,-968287,2355.3073043939735,77,-,recuperacion,-,-
927,18.54,-965237,1215.3168714614872,77,-,recuperacion,-,-
928,18.56,-968211,492.43859401548866,77,-,recuperacion,-,-
929,18.58,-969706,-221.79125594073184,77,-,recuperacion,-,-
930,18.6,-972719,-589.5351621491095,77,-,recuperacion,-,-
931,18.62,-975419,-717.7490209848575,77,-,recuperacion,-,-
932,18.64,-978927,-560.7957501195506,77,-,recuperacion,-,-
933,18.66,-981243,-365.83051182797226,77,-,recuperacion,-,-
934,18.68,-983354,-172.84156357665324,77,-,recuperacion,-,-
935,18.7,-982592,-288.4263982040302,77,-,recuperacion,-,-
936,18.72,-986424,-204.98744034921037,77,-,recuperacion,-,-
937,18.74,-985678,-635.4603482213233,77,-,recuperacion,-,-
938,18.76,-988949,-874.948460544344,77,-,recuperacion,-,-
939,18.78,-987633,-1491.6764894461837,77,-,recuperacion,-,-
940,18.8,-986650,-2001.3305979953966,77,-,recuperacion,-,-
941,18.82,-982060,-2609.5805214417096,77,-,recuperacion,-,-
942,18.84,-976327,-3064.6120326587697,77,-,recuperacion,-,-
943,18.86,-976552,-2803.5680786085522,77,-,recuperacion,-,-
944,18.88,-973030,-2589.6637544530768,77,-,recuperacion,-,-
945,18.9,-976788,-1622.455505333589,77,-,recuperacion,-,-
946,18.92,-976767,-804.1770713614624,77,-,recuperacion,-,-
947,18.94,-980884,405.531856377399,77,-,recuperacion,-,-
948,18.96,-985025,1604.9689185787997,77,-,recuperacion,-,-
949,18.98,-985335,2386.671766443291,77,-,recuperacion,-,-
950,19.0,-988866,3164.9652534435863,77,-,recuperacion,-,-
951,19.02,-987497,3206.309737288783,77,-,recuperacion,-,-
952,19.04,-990142,3137.0655870964183,77,-,recuperacion,-,-
953,19.06,-989017,2391.9700755598906,77,-,recuperacion,-,-
954,19.08,-992245,1712.2497575011998,77,-,recuperacion,-,-
955,19.1,-992466,710.3095864484073,77,-,recuperacion,-,-
956,19.12,-995596,18.67539335727224,77,-,recuperacion,-,-
957,19.14,-998813,-448.65000445468695,77,-,recuperacion,-,-
958,19.16,-998464,-918.5937622584975,77,-,recuperacion,-,-
959,19.18,-1001003,-922.7535339360738,77,-,recuperacion,-,-
960,19.2,-998880,-1120.7607229843236,77,-,recuperacion,-,-
961,19.22,-1002097,-847.9083886947119,77,-,recuperacion,-,-
962,19.24,-999555,-1034.1663945926946,77,-,recuperacion,-,-
963,19.26,-1002965,-818.0144317795239,77,-,recuperacion,-,-
964,19.28,-1005018,-750.1492906111491,77,-,recuperacion,-,-
965,19.3,-1001565,-1104.5528297730298,77,-,recuperacion,-,-
966,19.32,-997317,-1456.9641780581487,77,-,recuperacion,-,-
967,19.34,-991435,-1813.7313920245451,77,-,recuperacion,-,-
968,19.36,-990218,-1663.625092146949,77,-,recuperacion,-,-
969,19.38,-990641,-1242.4110816240118,77,-,recuperacion,-,-
970,19.4,-993408,-523.8994893511262,77,-,recuperacion,-,-
971,19.42,-993743,93.50639151420546,77,-,recuperacion,-,-
972,19.44,-997050,986.5064263001179,77,-,recuperacion,-,-
973,19.46,-995966,1540.7031685157103,77,-,recuperacion,-,-
974,19.48,-998975,2328.092668749677,77,-,recuperacion,-,-
975,19.5,-997721,2606.5967615463906,77,-,recuperacion,-,-
976,19.52,-998398,2751.0331565143,77,-,recuperacion,-,-
977,19.54,-1000766,2688.825871072756,77,-,recuperacion,-,-
978,19.56,-997666,1903.6901474869328,77,-,recuperacion,-,-
979,19.58,-1001389,1455.6111933378656,77,-,recuperacion,-,-
980,19.6,-1000533,632.7999725090478,77,-,recuperacion,-,-
981,19.62,-1004478,292.9716411936288,77,-,recuperacion,-,-
982,19.64,-1003417,-236.9828809868909,77,-,recuperacion,-,-
983,19.66,-1006998,-217.2191356122421,77,-,recuperacion,-,-
984,19.68,-1007136,-323.4055656778073,77,-,recuperacion,-,-
985,19.7,-1009342,-215.58135519070493,77,-,recuperacion,-,-
986,19.72,-1009605,-274.7876659561025,77,-,recuperacion,-,-
987,19.74,-1011664,-260.8682900079675,77,-,recuperacion,-,-
988,19.76,-1014155,-292.49747993536585,77,-,recuperacion,-,-
989,19.78,-1011167,-801.6081544155369,77,-,recuperacion,-,-
990,19.8,-1008758,-1273.6365204808053,77,-,recuperacion,-,-
991,19.82,-1000243,-2149.114706460138,77,-,recuperacion,-,-
992,19.84,-999342,-2306.1512366157367,77,-,recuperacion,-,-
993,19.86,-998738,-2254.474566547793,77,-,recuperacion,-,-
994,19.88,-1000677,-1798.4163499391634,77,-,recuperacion,-,-
995,19.9,-1001980,-1184.4409528603055,77,-,recuperacion,-,-
996,19.92,-1005074,-262.6742253427191,77,-,recuperacion,-,-
997,19.94,-1006921,657.2230329310187,77,-,recuperacion,-,-
998,19.96,-1010514,1683.572900861819,77,-,recuperacion,-,-
999,19.98,-1009648,2192.494678931226,77,-,recuperacion,-,-
1000,20.0,-1010289,2499.382567601635,77,-,recuperacion,-,-
1001,20.02,-1010552,2374.22464982179,77,-,recuperacion,-,-
1002,20.04,-1011360,1896.6835814743126,77,-,recuperacion,-,-
1003,20.06,-1012927,1198.1337487725064,77,-,recuperacion,-,-
1004,20.08,-1012784,274.04089673173576,77,-,recuperacion,-,-
1005,20.1,-1014785,-390.4822318531974,77,-,recuperacion,-,-
1006,20.12,-1013181,-1098.564649420929,77,-,recuperacion,-,-
1007,20.14,-1016538,-1142.977700346818,77,-,recuperacion,-,-
1008,20.16,-1015090,-1303.3748497472072,77,-,recuperacion,-,-
1009,20.18,-1018776,-907.3785592369072,77,-,recuperacion,-,-
1010,20.2,-1018175,-781.5365075624745,77,-,recuperacion,-,-
1011,20.22,-1020158,-486.90581423624735,77,-,recuperacion,-,-
1012,20.24,-1018077,-575.0465421302926,77,-,recuperacion,-,-
1013,20.26,-1012288,-1011.3818639429437,77,-,recuperacion,-,-
1014,20.28,-1009472,-1238.5499846779112,77,-,recuperacion,-,-
1015,20.3,-1006190,-1461.4083247052367,77,-,recuperacion,-,-
1016,20.32,-1007108,-1267.8070738284005,77,-,recuperacion,-,-
1017,20.34,-1008462,-905.4776046301376,77,-,recuperacion,-,-
1018,20.36,-1011653,-252.0383494772209,77,-,recuperacion,-,-
1019,20.38,-1011810,302.33911531150363,77,-,recuperacion,-,-
1020,20.4,-1015650,1208.8399944576554,77,-,recuperacion,-,-
1021,20.42,-1013895,1651.2976726613056,77,-,recuperacion,-,-
1022,20.44,-1016589,2266.695354774776,77,-,recuperacion,-,-
1023,20.46,-1015636,2316.724066197346,77,-,recuperacion,-,-
1024,20.48,-1017130,2206.6636722011026,77,-,recuperacion,-,-
1025,20.5,-1020281,1903.1284071025766,77,-,recuperacion,-,-
1026,20.52,-1018120,986.1789197831022,77,-,recuperacion,-,-
1027,20.54,-1018665,236.00374120699462,77,-,recuperacion,-,-
1028,20.56,-1016161,-628.6451826748477,77,-,recuperacion,-,-
1029,20.58,-1018708,-888.5941942389359,77,-,recuperacion,-,-
1030,20.6,-1017034,-1229.1885161634636,77,-,recuperacion,-,-
1031,20.62,-1020013,-1009.0236179247684,77,-,recuperacion,-,-
1032,20.64,-1020582,-838.2455830634469,77,-,recuperacion,-,-
1033,20.66,-1022535,-500.74997979952013,77,-,recuperacion,-,-
1034,20.68,-1014971,-879.2654682515968,77,-,recuperacion,-,-
1035,20.7,-1011785,-927.5109782200461,77,-,recuperacion,-,-
1036,20.72,-1008155,-1013.8984190032925,77,-,recuperacion,-,-
1037,20.74,-1005392,-1027.0818061316168,77,-,recuperacion,-,-
1038,20.76,-1005915,-756.5356743253287,77,-,recuperacion,-,-
1039,20.78,-1003320,-652.0230527031226,77,-,recuperacion,-,-
1040,20.8,-1004556,-137.96448820179558,77,-,recuperacion,-,-
1041,20.82,-1010097,832.4137554651213,77,-,recuperacion,-,-
1042,20.84,-1015295,1849.2155747881861,77,-,recuperacion,-,-
1043,20.86,-1014607,2373.675857805143,77,-,recuperacion,-,-
1044,20.88,-1016880,2933.829826501992,77,-,recuperacion,-,-
1045,20.9,-1016216,2937.9081773233866,77,-,recuperacion,-,-
1046,20.92,-1016354,2596.141696092691,77,-,recuperacion,-,-
1047,20.94,-1014066,1691.1774507799068,77,-,recuperacion,-,-
1048,20.96,-1013881,698.4343158048789,77,-,recuperacion,-,-
1049,20.98,-1013450,-371.00294456651454,77,-,recuperacion,-,-
1050,21.0,-1013709,-1245.5403483829368,69,76.0,recuperacion,-,-
1051,21.02,-1016009,-1663.131844421222,69,-,recuperacion,-,-
1052,21.04,-1018605,-1685.6559540439248,69,-,recuperacion,-,-
1053,21.06,-1019217,-1518.662230005807,69,-,recuperacion,-,-
1054,21.08,-1018351,-1239.8750096247504,69,-,recuperacion,-,-
1055,21.1,-1018648,-804.8858150929836,69,-,recuperacion,-,-
1056,21.12,-1012150,-960.915725341536,69,-,recuperacion,-,-
1057,21.14,-1007773,-1095.9542895292088,69,-,recuperacion,-,-
1058,21.16,-1004467,-1278.867093249828,69,-,recuperacion,-,-
1059,21.18,-1003253,-1354.1749054317152,69,-,recuperacion,-,-
1060,21.2,-1005418,-1110.5448076298044,69,-,recuperacion,-,-
1061,21.22,-1005415,-869.3360874254049,69,-,recuperacion,-,-
1062,21.24,-1011808,72.13947060008786,69,-,recuperacion,-,-
1063,21.26,-1011998,708.9424512973246,69,-,recuperacion,-,-
1064,21.28,-1016080,1687.4386987906937,69,-,recuperacion,-,-
1065,21.3,-1013525,2026.7558764660776,69,-,recuperacion,-,-
1066,21.32,-1014282,2319.866981882255,69,-,recuperacion,-,-
1067,21.34,-1013345,2082.728748300175,69,-,recuperacion,-,-
1068,21.36,-1013002,1496.887758214818,69,-,recuperacion,-,-
1069,21.38,-1012569,634.2875664340864,69,-,recuperacion,-,-
1070,21.4,-1015314,-58.12502732957273,69,-,recuperacion,-,-
1071,21.42,-1015474,-818.052674349688,69,-,recuperacion,-,-
1072,21.44,-1016966,-1199.4663362283645,69,-,recuperacion,-,-
1073,21.46,-1017916,-1298.0591267416771,69,-,recuperacion,-,-
1074,21.48,-1015899,-1350.9250501469721,69,-,recuperacion,-,-
1075,21.5,-1018283,-913.7591858234223,69,-,recuperacion,-,-
1076,21.52,-1011993,-1118.4377250120829,69,-,recuperacion,-,-
1077,21.54,-1006436,-1326.817607016027,69,-,recuperacion,-,-
1078,21.56,-1003950,-1368.0405710895611,69,-,recuperacion,-,-
1079,21.58,-1005398,-1129.2191010638135,69,-,recuperacion,-,-
1080,21.6,-1004290,-1029.115264486838,69,-,recuperacion,-,-
1081,21.62,-1007835,-444.5442762793441,69,-,recuperacion,-,-
1082,21.64,-1007611,6.67631348339296,69,-,recuperacion,-,-
1083,21.66,-1010556,816.4176137426493,69,-,recuperacion,-,-
1084,21.68,-1009193,1312.9780484070532,69,-,recuperacion,-,-
1085,21.7,-1011221,1949.9536503522963,69,-,recuperacion,-,-
1086,21.72,-1009313,2038.1452544370122,69,-,recuperacion,-,-
1087,21.74,-1010616,2047.2864650549586,69,-,recuperacion,-,-
1088,21.76,-1009165,1531.7128691816729,69,-,recuperacion,-,-
1089,21.78,-1011541,1094.2836292766497,69,-,recuperacion,-,-
1090,21.8,-1009624,268.6767294731708,69,-,recuperacion,-,-
1091,21.82,-1012830,-73.41324238926018,69,-,recuperacion,-,-
1092,21.84,-1014923,-316.87573050070023,69,-,recuperacion,-,-
1093,21.86,-1013544,-623.9376885446568,69,-,recuperacion,-,-
1094,21.88,-1014937,-559.8025963040814,69,-,recuperacion,-,-
1095,21.9,-1012070,-738.0261921758523,69,-,recuperacion,-,-
1096,21.92,-1010164,-830.1505570567797,69,-,recuperacion,-,-
1097,21.94,-1002967,-1346.7078250321238,69,-,recuperacion,-,-
1098,21.96,-1000620,-1494.623916744702,69,-,recuperacion,-,-
1099,21.98,-1000054,-1457.7789559175535,69,-,recuperacion,-,-
1100,22.0,-1000266,-1249.5576752108182,69,-,recuperacion,-,-
1101,22.02,-1003361,-660.2482768939592,69,-,recuperacion,-,-
1102,22.04,-1003473,-130.3209441284385,69,-,recuperacion,-,-
