muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
445,8.9,-1717582,2952.260736682523,37,-,mantenimiento,-,-
446,8.92,-1718869,4211.764264743212,37,-,mantenimiento,-,-
447,8.94,-1721234,5009.886871042247,37,-,mantenimiento,-,-
448,8.96,-1720657,4888.600726011537,37,-,mantenimiento,-,-
449,8.98,-1723350,4336.541861663649,37,-,mantenimiento,-,-
450,9.0,-1724362,3151.977690044327,52,42.666666666666664,mantenimiento,-,-
451,9.02,-1727469,1902.9219683868605,52,-,mantenimiento,-,-
452,9.04,-1730391,699.9170077184426,52,-,mantenimiento,-,-
453,9.06,-1731691,-356.11362577858654,52,-,mantenimiento,-,-
454,9.08,-1733023,-1038.775050573564,52,-,mantenimiento,-,-
455,9.1,-1735961,-1239.9022523080203,52,-,mantenimiento,-,-
456,9.12,-1737045,-1320.880928628786,52,-,mantenimiento,-,-
457,9.14,-1740081,-1121.6893190342307,52,-,mantenimiento,-,-
458,9.16,-1740914,-1078.948610620298,52,-,mantenimiento,-,-
459,9.18,-1743295,-976.2245298913722,52,-,mantenimiento,-,-
460,9.2,-1747283,-826.9730348618023,52,-,mantenimiento,-,-
461,9.22,-1749214,-890.8120858597158,52,-,mantenimiento,-,-
462,9.24,-1749386,-1105.5732123055368,52,-,mantenimiento,-,-
463,9.26,-1743515,-1754.1135543358973,52,-,mantenimiento,-,-
464,9.28,-1731441,-2795.1853823926685,52,-,mantenimiento,-,-
465,9.3,-1727376,-3081.2560951761807,52,-,mantenimiento,-,-
466,9.32,-1725127,-3030.957174566138,52,-,mantenimiento,-,-
467,9.34,-1725945,-2500.287600156782,52,-,mantenimiento,-,-
468,9.36,-1726527,-1705.0212325723896,52,-,mantenimiento,-,-
469,9.38,-1727946,-559.1592049885803,52,-,mantenimiento,-,-
470,9.4,-1730864,930.4093379391084,52,-,mantenimiento,-,-
471,9.42,-1734185,2535.762358009313,52,-,mantenimiento,-,-
472,9.44,-1738005,4040.454226981968,52,-,mantenimiento,-,-
473,9.46,-1738620,4906.043064830935,52,-,mantenimiento,-,-
474,9.48,-1739975,5229.500655585415,52,-,mantenimiento,-,-
475,9.5,-1740176,4791.592490096405,52,-,mantenimiento,-,-
476,9.52,-1742236,3914.210058648021,52,-,mantenimiento,-,-
477,9.54,-1744614,2703.6123124418336,52,-,mantenimiento,-,-
478,9.56,-1746041,1337.7866247569054,52,-,mantenimiento,-,-
479,9.58,-1749252,264.954446634335,52,-,mantenimiento,-,-
480,9.6,-1749380,-737.8596995694343,52,-,mantenimiento,-,-
481,9.62,-1752327,-1174.0604756436478,52,-,mantenimiento,-,-
482,9.64,-1752689,-1501.2191215637758,52,-,mantenimiento,-,-
483,9.66,-1756241,-1378.9344801808866,52,-,mantenimiento,-,-
484,9.68,-1757223,-1366.0296456770766,52,-,mantenimiento,-,-
485,9.7,-1760385,-1193.7366661833248,52,-,mantenimiento,-,-
486,9.72,-1763878,-1055.3284380647447,52,-,mantenimiento,-,-
487,9.74,-1764123,-1230.6428127282734,52,-,mantenimiento,-,-
488,9.76,-1767594,-1199.422370317734,52,-,mantenimiento,-,-
489,9.78,-1764913,-1645.4632193446164,52,-,mantenimiento,-,-
490,9.8,-1757605,-2410.050766308883,52,-,mantenimiento,-,-
491,9.82,-1748131,-3247.5618996528538,52,-,mantenimiento,-,-
492,9.84,-1744887,-3450.585156418636,52,-,mantenimiento,-,-
493,9.86,-1742481,-3366.8443207964756,52,-,mantenimiento,-,-
494,9.88,-1744069,-2698.709342192371,52,-,mantenimiento,-,-
495,9.9,-1746938,-1625.6500241090562,52,-,mantenimiento,-,-
496,9.92,-1747589,-439.81614749638993,52,-,mantenimiento,-,-
497,9.94,-1750675,1117.6090263243495,52,-,mantenimiento,-,-
498,9.96,-1753662,2671.890657468606,52,-,mantenimiento,-,-
499,9.98,-1756896,4009.7747274744625,52,-,mantenimiento,-,-
500,10.0,-1755142,4496.674018177473,52,-,mantenimiento,-,-
501,10.02,-1756500,4603.491566617962,52,-,mantenimiento,-,-
502,10.04,-1756432,3976.9310114326295,52,-,mantenimiento,-,-
503,10.06,-1758987,3073.742653966901,52,-,mantenimiento,-,-
504,10.08,-1761114,1911.0669591369533,52,-,mantenimiento,-,-
505,10.1,-1762665,744.5181811860184,52,-,mantenimiento,-,-
506,10.12,-1764761,-137.51467436776147,52,-,mantenimiento,-,-
507,10.14,-1766409,-718.2592286806339,52,-,mantenimiento,-,-
508,10.16,-1769145,-897.2752665894368,52,-,mantenimiento,-,-
509,10.18,-1768341,-1121.527043068646,52,-,mantenimiento,-,-
510,10.2,-1770684,-1000.2435208201628,52,-,mantenimiento,-,-
511,10.22,-1774543,-770.6333094338725,52,-,mantenimiento,-,-
512,10.24,-1775789,-817.0134873333327,52,-,mantenimiento,-,-
513,10.26,-1778023,-872.7071411579755,52,-,mantenimiento,-,-
514,10.28,-1775310,-1351.8812946834305,52,-,mantenimiento,-,-
515,10.3,-1765254,-2365.1328782628016,52,-,mantenimiento,-,-
516,10.32,-1758421,-3017.477991782447,52,-,mantenimiento,-,-
517,10.34,-1753425,-3340.2694983926067,52,-,mantenimiento,-,-
518,10.36,-1753491,-3032.9590179753377,52,-,mantenimiento,-,-
519,10.38,-1753036,-2488.408404849706,52,-,mantenimiento,-,-
520,10.4,-1755807,-1409.832597695704,52,-,mantenimiento,-,-
521,10.42,-1757430,-163.13829114065265,52,-,mantenimiento,-,-
522,10.44,-1761551,1432.0745444447039,52,-,mantenimiento,-,-
523,10.46,-1763367,2831.4292130308127,52,-,mantenimiento,-,-
524,10.48,-1765564,4006.06825108216,52,-,mantenimiento,-,-
525,10.5,-1766207,4578.114413368153,52,-,mantenimiento,-,-
526,10.52,-1766013,4458.783223188355,52,-,mantenimiento,-,-
527,10.54,-1768668,3935.1676426601007,52,-,mantenimiento,-,-
528,10.56,-1768785,2753.4573725751234,52,-,mantenimiento,-,-
529,10.58,-1771169,1540.0101411760443,52,-,mantenimiento,-,-
530,10.6,-1771465,231.5312295583608,52,-,mantenimiento,-,-
531,10.62,-1774346,-613.0702238938084,52,-,mantenimiento,-,-
532,10.64,-1774456,-1310.5325154772659,52,-,mantenimiento,-,-
533,10.66,-1777385,-1448.074041706389,52,-,mantenimiento,-,-
534,10.68,-1779415,-1404.3189766524538,52,-,mantenimiento,-,-
535,10.7,-1780465,-1311.674882146719,52,-,mantenimiento,-,-
536,10.72,-1783130,-1084.6697122151172,52,-,despertar,-,-
537,10.74,-1783855,-1068.1180858322655,52,-,despertar,-,-
538,10.76,-1784739,-1123.2068131424235,52,-,despertar,-,-
539,10.78,-1785889,-1223.534498088567,52,-,despertar,-,-
540,10.8,-1784013,-1578.6927690445532,52,-,despertar,-,-
541,10.82,-1773470,-2556.014626592343,52,-,despertar,-,-
542,10.84,-1763976,-3326.0874064560194,52,-,despertar,-,-
543,10.86,-1759059,-3532.771422803271,52,-,despertar,-,-
544,10.88,-1757780,-3181.6131778374147,52,-,despertar,-,-
545,10.9,-1756985,-2474.936450752817,52,-,despertar,-,-
546,10.92,-1757683,-1333.5318310833518,52,-,despertar,-,-
547,10.94,-1758510,86.28388300676033,52,-,despertar,-,-
548,10.96,-1762963,1928.141386051184,52,-,despertar,-,-
549,10.98,-1763858,3447.0706740781234,52,-,despertar,-,-
550,11.0,-1766516,4811.161284816046,52,-,despertar,-,-
551,11.02,-1766258,5434.240896647577,52,-,despertar,-,-
552,11.04,-1766504,5432.826448842702,52,-,despertar,-,-
553,11.06,-1767598,4831.969655667519,52,-,despertar,-,-
554,11.08,-1768080,3672.238664303217,52,-,despertar,-,-
555,11.1,-1770385,2396.129821417707,52,-,despertar,-,-
556,11.12,-1770207,948.5921970067466,52,-,despertar,-,-
557,11.14,-1773167,-25.68801463197542,52,-,despertar,-,-
558,11.16,-1772394,-939.2353331833565,52,-,despertar,-,-
559,11.18,-1775489,-1203.8619747653802,52,-,despertar,-,-
560,11.2,-1775351,-1438.5570243003676,52,-,despertar,-,-
561,11.22,-1778373,-1272.7299336661881,52,-,despertar,-,-
562,11.24,-1778983,-1249.0389978488893,52,-,despertar,-,-
563,11.26,-1781637,-1107.7062013637233,52,-,despertar,-,-
564,11.28,-1783483,-1100.614564180155,52,-,despertar,-,-
565,11.3,-1785261,-1165.7026192219664,52,-,despertar,-,-
566,11.32,-1787223,-1257.4709359625967,52,-,despertar,-,-
567,11.34,-1784016,-1751.1361761673566,52,-,despertar,-,-
568,11.36,-1772005,-2874.1521525365697,52,-,despertar,-,-
569,11.38,-1761780,-3742.6538517307654,52,-,despertar,-,-
570,11.4,-1759004,-3845.5457336299987,52,-,despertar,-,-
571,11.42,-1756760,-3643.198683798586,52,-,despertar,-,-
572,11.44,-1756728,-2950.9740148684923,52,-,despertar,-,-
573,11.46,-1756246,-1944.494630793517,52,-,despertar,-,-
574,11.48,-1758710,-395.7807054884679,52,-,despertar,-,-
575,11.5,-1759614,1234.1012345232762,52,-,despertar,-,-
576,11.52,-1763670,3097.8341392381885,52,-,despertar,-,-
577,11.54,-1765877,4541.582409099219,52,-,despertar,-,-
578,11.56,-1764119,5142.898546523897,52,-,despertar,-,-
579,11.58,-1764644,5221.36941259387,52,-,despertar,-,-
580,11.6,-1763361,4470.741851422984,52,-,despertar,-,-
581,11.62,-1765889,3494.8314759441264,52,-,despertar,-,-
582,11.64,-1767511,2206.1544454792256,52,-,despertar,-,-
583,11.66,-1768673,919.0265719129393,52,-,despertar,-,-
584,11.68,-1770375,-78.87384940198899,52,-,despertar,-,-
585,11.7,-1769765,-901.1115729078274,52,-,despertar,-,-
586,11.72,-1772187,-1141.2311468687476,52,-,despertar,-,-
587,11.74,-1771824,-1330.1605361025026,52,-,despertar,-,-
588,11.76,-1774282,-1165.1770927248326,52,-,despertar,-,-
589,11.78,-1775170,-1103.7664560047306,52,-,despertar,-,-
590,11.8,-1777483,-994.5131197566834,52,-,despertar,-,-
591,11.82,-1779681,-975.719916168805,52,-,despertar,-,-
592,11.84,-1777827,-1320.702946959103,52,-,despertar,-,-
593,11.86,-1771395,-2011.1881494638874,52,-,despertar,-,-
594,11.88,-1758599,-3108.9978672848683,52,-,despertar,-,-
595,11.9,-1753501,-3462.8922914087198,52,-,despertar,-,-
596,11.92,-1748963,-3555.950520642731,52,-,despertar,-,-
597,11.94,-1750051,-2948.943412055465,52,-,despertar,-,-
598,11.96,-1750601,-2079.44866744765,52,-,despertar,-,-
599,11.98,-1751354,-891.8518585217498,52,-,despertar,-,-
600,12.0,-1754648,726.0293515644728,44,43.0,despertar,-,-
601,12.02,-1755943,2272.005296713139,44,-,despertar,-,-
602,12.04,-1755196,3513.9269464247845,44,-,despertar,-,-
603,12.06,-1755987,4471.721732384911,44,-,despertar,-,-
604,12.08,-1754426,4647.473369709111,44,-,despertar,-,-
605,12.1,-1756841,4459.767771191716,44,-,despertar,-,-
606,12.12,-1756733,3515.240942554201,44,-,despertar,-,-
607,12.14,-1759915,2497.748348131522,44,-,despertar,-,-
608,12.16,-1760733,1257.6342376500534,44,-,despertar,-,-
609,12.18,-1762027,244.11676066513792,44,-,despertar,-,-
610,12.2,-1761391,-603.6121780888261,44,-,despertar,-,-
611,12.22,-1763777,-903.7811325460971,44,-,despertar,-,-
612,12.24,-1763688,-1162.0531402871657,44,-,despertar,-,-
613,12.26,-1766443,-1089.811420768895,44,-,despertar,-,-
614,12.28,-1766657,-1198.8621187616436,44,-,despertar,-,-
615,12.3,-1768535,-1216.2570950190257,44,-,despertar,-,-
616,12.32,-1763009,-1826.7013263038848,44,-,despertar,-,-
617,12.34,-1751697,-2844.0065399374635,44,-,despertar,-,-
618,12.36,-1742479,-3574.322488602771,44,-,despertar,-,-
619,12.38,-1735629,-3909.9727155037035,44,-,despertar,-,-
620,12.4,-1733336,-3616.1243352889687,44,-,despertar,-,-
621,12.42,-1730442,-3040.826471437813,44,-,despertar,-,-
622,12.44,-1730747,-1874.4637783151884,44,-,recuperacion,-,-
623,12.46,-1729536,-509.27058394563755,44,-,recuperacion,-,-
624,12.48,-1731647,1316.6456978697584,44,-,recuperacion,-,-
625,12.5,-1732843,3081.272920280425,44,-,recuperacion,-,-
626,12.52,-1733589,4558.839535123878,44,-,recuperacion,-,-
627,12.54,-1733575,5466.631132522208,44,-,recuperacion,-,-
628,12.56,-1732164,5584.837511378156,44,-,recuperacion,-,-
629,12.58,-1732560,5141.938777402013,44,-,recuperacion,-,-
630,12.6,-1731478,4031.462680472886,44,-,recuperacion,-,-
631,12.62,-1732910,2811.566479639082,44,-,recuperacion,-,-
632,12.64,-1732334,1409.301229626205,44,-,recuperacion,-,-
633,12.66,-1734256,387.66155542696924,44,-,recuperacion,-,-
634,12.68,-1734328,-465.360392456686,44,-,recuperacion,-,-
635,12.7,-1735790,-882.8336135253139,44,-,recuperacion,-,-
636,12.72,-1737591,-1008.9062976509831,44,-,recuperacion,-,-
637,12.74,-1737792,-1102.9002169868427,44,-,recuperacion,-,-
638,12.76,-1740127,-994.4785985937997,44,-,recuperacion,-,-
639,12.78,-1739252,-1178.8821386941909,44,-,recuperacion,-,-
640,12.8,-1742395,-1141.8290813667763,44,-,recuperacion,-,-
641,12.82,-1739233,-1663.408092009368,44,-,recuperacion,-,-
642,12.84,-1732227,-2498.2128239569365,44,-,recuperacion,-,-
643,12.86,-1719056,-3728.1589117259264,44,-,recuperacion,-,-
644,12.88,-1711328,-4353.249753044491,44,-,recuperacion,-,-
645,12.9,-1705896,-4513.656611869723,44,-,recuperacion,-,-
646,12.92,-1702167,-4179.399711000813,44,-,recuperacion,-,-
647,12.94,-1701291,-3222.1415001866153,44,-,recuperacion,-,-
648,12.96,-1698976,-1982.944210655558,44,-,recuperacion,-,-
649,12.98,-1701021,-103.51892892059368,44,-,recuperacion,-,-
650,13.0,-1701714,1805.359707400843,44,-,recuperacion,-,-
651,13.02,-1704755,3775.8743824940307,44,-,recuperacion,-,-
652,13.04,-1703557,5021.520251503723,44,-,recuperacion,-,-
653,13.06,-1703227,5696.978385509882,44,-,recuperacion,-,-
654,13.08,-1704351,5732.676439021167,44,-,recuperacion,-,-
655,13.1,-1702223,4820.204520905057,44,-,recuperacion,-,-
656,13.12,-1704997,3784.668423086301,44,-,recuperacion,-,-
657,13.14,-1703899,2231.613671024571,44,-,recuperacion,-,-
658,13.16,-1706161,983.5729878859893,44,-,recuperacion,-,-
659,13.18,-1705673,-230.21707527532453,44,-,recuperacion,-,-
660,13.2,-1708146,-878.6974459672601,44,-,recuperacion,-,-
661,13.22,-1708360,-1367.8684224709723,44,-,recuperacion,-,-
662,13.24,-1710314,-1473.5119713315244,44,-,recuperacion,-,-
663,13.26,-1711107,-1533.277992711799,44,-,recuperacion,-,-
664,13.28,-1713171,-1469.7044442590623,44,-,recuperacion,-,-
665,13.3,-1716091,-1388.2382591188525,44,-,recuperacion,-,-
666,13.32,-1716744,-1555.054815816603,44,-,recuperacion,-,-
667,13.34,-1715471,-1927.7416619961205,44,-,recuperacion,-,-
668,13.36,-1703935,-3087.4524251121675,44,-,recuperacion,-,-
669,13.38,-1690438,-4305.623743648512,44,-,recuperacion,-,-
670,13.4,-1684884,-4717.991568680616,44,-,recuperacion,-,-
671,13.42,-1682712,-4582.608989527507,44,-,recuperacion,-,-
672,13.44,-1682197,-3962.4036902034477,44,-,recuperacion,-,-
673,13.46,-1682198,-2907.3899025279206,44,-,recuperacion,-,-
674,13.48,-1684684,-1288.102567719504,44,-,recuperacion,-,-
675,13.5,-1687392,611.2276362058528,44,-,recuperacion,-,-
676,13.52,-1689126,2486.6751733261353,44,-,recuperacion,-,-
677,13.54,-1687614,3878.5384124898674,44,-,recuperacion,-,-
678,13.56,-1688177,4900.212187014471,44,-,recuperacion,-,-
679,13.58,-1687080,5059.635989015795,44,-,recuperacion,-,-
680,13.6,-1688567,4648.374042658566,44,-,recuperacion,-,-
681,13.62,-1690532,3668.009720948864,44,-,recuperacion,-,-
682,13.64,-1690798,2250.7743940447062,44,-,recuperacion,-,-
683,13.66,-1693086,1006.8709864902848,44,-,recuperacion,-,-
684,13.68,-1694325,-54.17952550339578,44,-,recuperacion,-,-
685,13.7,-1697587,-590.1382153113573,44,-,recuperacion,-,-
686,13.72,-1699961,-853.3307504730055,44,-,recuperacion,-,-
687,13.74,-1702526,-884.1857669421443,44,-,recuperacion,-,-
688,13.76,-1704706,-878.1416646504358,44,-,recuperacion,-,-
689,13.78,-1709045,-764.3886540842832,44,-,recuperacion,-,-
690,13.8,-1706725,-1275.6329357738878,44,-,recuperacion,-,-
691,13.82,-1696488,-2480.076626096412,44,-,recuperacion,-,-
692,13.84,-1689272,-3442.4544836863734,44,-,recuperacion,-,-
693,13.86,-1684040,-4117.199797501255,44,-,recuperacion,-,-
694,13.88,-1684287,-4118.899845333619,44,-,recuperacion,-,-
695,13.9,-1684077,-3810.148065118252,44,-,recuperacion,-,-
696,13.92,-1684424,-3063.7030759026984,44,-,recuperacion,-,-
697,13.94,-1688320,-1669.1260452614379,44,-,recuperacion,-,-
698,13.96,-1690650,-127.2924944506708,44,-,recuperacion,-,-
699,13.98,-1693371,1511.694621780068,44,-,recuperacion,-,-
700,14.0,-1692936,2718.197657515447,44,-,recuperacion,-,-
701,14.02,-1693450,3550.8399388257376,44,-,recuperacion,-,-
702,14.04,-1692045,3621.373026839095,44,-,recuperacion,-,-
703,14.06,-1694994,3393.521789170183,44,-,recuperacion,-,-
704,14.08,-1696132,2541.0072241524067,44,-,recuperacion,-,-
705,14.1,-1698755,1568.9178735657156,44,-,recuperacion,-,-
706,14.12,-1699747,506.537189086951,44,-,recuperacion,-,-
707,14.14,-1702330,-201.06991250603096,44,-,recuperacion,-,-
708,14.16,-1704953,-590.3769488711005,44,-,recuperacion,-,-
709,14.18,-1704642,-918.1263790156213,44,-,recuperacion,-,-
710,14.2,-1707785,-800.5373404296238,44,-,recuperacion,-,-
711,14.22,-1708036,-851.3087064229949,44,-,recuperacion,-,-
712,14.24,-1712116,-656.5722464433507,44,-,recuperacion,-,-
713,14.26,-1713438,-762.8620687932594,44,-,recuperacion,-,-
714,14.28,-1713385,-1046.2478007171344,44,-,recuperacion,-,-
715,14.3,-1705076,-1966.4462196954473,44,-,recuperacion,-,-
716,14.32,-1694781,-2948.544545104529,44,-,recuperacion,-,-
717,14.34,-1689140,-3389.982142757861,44,-,recuperacion,-,-
718,14.36,-1683878,-3544.0404448344634,44,-,recuperacion,-,-
719,14.38,-1684344,-2950.7538299299376,44,-,recuperacion,-,-
720,14.4,-1682601,-2192.5016907966965,44,-,recuperacion,-,-
721,14.42,-1684820,-809.6528247465394,44,-,recuperacion,-,-
722,14.44,-1689351,995.1412395107855,44,-,recuperacion,-,-
723,14.46,-1692614,2786.067983251757,44,-,recuperacion,-,-
724,14.48,-1693104,4213.513734067223,44,-,recuperacion,-,-
725,14.5,-1693830,5244.493839137668,44,-,recuperacion,-,-
726,14.52,-1692433,5483.539768888029,44,-,recuperacion,-,-
727,14.54,-1695375,5337.0105689314,44,-,recuperacion,-,-
728,14.56,-1695376,4327.476316653388,44,-,recuperacion,-,-
729,14.58,-1698787,3166.8211396832803,44,-,recuperacion,-,-
730,14.6,-1701418,1825.8733299418054,44,-,recuperacion,-,-
731,14.62,-1703642,598.9269075435986,44,-,recuperacion,-,-
732,14.64,-1703593,-482.1691594688946,44,-,recuperacion,-,-
733,14.66,-1706722,-949.3908777743591,44,-,recuperacion,-,-
734,14.68,-1708555,-1209.9156259529154,44,-,recuperacion,-,-
735,14.7,-1711237,-1232.0605102710488,44,-,recuperacion,-,-
736,14.72,-1713171,-1272.4080698690886,44,-,recuperacion,-,-
737,14.74,-1715702,-1315.693577860009,44,-,recuperacion,-,-
738,14.76,-1709351,-2098.8541698728295,44,-,recuperacion,-,-
739,14.78,-1700492,-3070.333273613942,44,-,recuperacion,-,-
740,14.8,-1691826,-3916.467165855116,44,-,recuperacion,-,-
741,14.82,-1689105,-4091.3235031174318,44,-,recuperacion,-,-
742,14.84,-1687563,-3880.72975850504,44,-,recuperacion,-,-
743,14.86,-1688732,-3122.241848282787,44,-,recuperacion,-,-
744,14.88,-1688415,-2131.4369379295804,44,-,recuperacion,-,-
745,14.9,-1690430,-665.7764852643268,44,-,recuperacion,-,-
746,14.92,-1692433,967.4206153781931,44,-,recuperacion,-,-
747,14.94,-1696688,2731.105082282449,44,-,recuperacion,-,-
748,14.96,-1698882,4034.6450243415147,44,-,recuperacion,-,-
749,14.98,-1699129,4649.06170687117,44,-,recuperacion,-,-
750,15.0,-1700454,4674.202545308109,45,44.5,recuperacion,-,-
751,15.02,-1700437,3950.60947361749,45,-,recuperacion,-,-
752,15.04,-1704402,3059.126527554112,45,-,recuperacion,-,-
753,15.06,-1705200,1708.3044532681688,45,-,recuperacion,-,-
754,15.08,-1706439,429.92646423356473,45,-,recuperacion,-,-
755,15.1,-1709522,-479.6982536247706,45,-,recuperacion,-,-
756,15.12,-1709756,-1288.2665786368825,45,-,recuperacion,-,-
757,15.14,-1712777,-1562.6072272850624,45,-,recuperacion,-,-
758,15.16,-1713550,-1754.6689185675932,45,-,recuperacion,-,-
759,15.18,-1716438,-1632.8475781459192,45,-,recuperacion,-,-
760,15.2,-1718811,-1501.6728378355665,45,-,recuperacion,-,-
761,15.22,-1721061,-1404.6868500411501,45,-,recuperacion,-,-
762,15.24,-1723621,-1339.6644463517005,45,-,recuperacion,-,-
763,15.26,-1723853,-1501.9406644637288,45,-,recuperacion,-,-
764,15.28,-1720613,-1946.9349247396945,45,-,recuperacion,-,-
765,15.3,-1709821,-2930.7459754953707,45,-,recuperacion,-,-
766,15.32,-1702104,-3565.084885982127,45,-,recuperacion,-,-
767,15.34,-1697676,-3754.705948987026,45,-,recuperacion,-,-
768,15.36,-1699319,-3219.2957785389954,45,-,recuperacion,-,-
769,15.38,-1698354,-2574.7577732403097,45,-,recuperacion,-,-
770,15.4,-1701282,-1309.2980233447815,45,-,recuperacion,-,-
