muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
305,12.2,-16775437,9.590732221580913,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
306,12.24,-16775456,0.7583905683974212,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
307,12.28,-16775442,0.3377634816861227,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
308,12.32,-16775534,8.053072382182421,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
309,12.36,-16775564,8.535200996448971,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
310,12.4,-16775466,-3.8788897688043322,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
311,12.44,-16775553,-2.598712316757065,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
312,12.48,-16775595,-0.08485667317088574,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
313,12.52,-16775522,-0.2430422116942084,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
314,12.56,-16775464,-2.7502909875605073,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
315,12.6,-16775484,18.836213959214557,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
316,12.64,-16775495,-4.222387670841635,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
317,12.68,-16775478,-20.90333220525058,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
318,12.72,-16775545,-14.257055552591172,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
319,12.76,-16775505,-16.803321789696383,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
320,12.8,-16775586,5.805619658770319,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
321,12.84,-16775578,17.416983214112424,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
322,12.88,-16775572,-11.685756976921425,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
323,12.92,-16775606,5.002817118784562,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
324,12.96,-16775511,13.892402188631054,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
325,13.0,-16775558,4.011877154602227,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
326,13.04,-16775523,-8.522555013076605,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
327,13.08,-16775405,-13.554015272323193,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
328,13.12,-16775479,-11.623853694108362,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
329,13.16,-16775475,-17.325793106444763,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
330,13.2,-16775534,-1.0981772446267364,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
331,13.24,-16775486,-11.1908166692648,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
332,13.28,-16775537,4.912464396609657,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
333,13.32,-16775544,6.641690978957418,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
334,13.36,-16775583,11.758508625552995,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
335,13.4,-16775485,30.10857402261329,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
336,13.44,-16775459,2.483180974862323,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
337,13.48,-16775520,15.068477333436235,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
338,13.52,-16775529,14.58490115189182,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
339,13.56,-16775581,-8.539482428353743,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
340,13.6,-16775607,1.0175997144191036,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
341,13.64,-16775485,-6.894042235127794,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
342,13.68,-16775416,-2.180449037237219,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
343,13.72,-16775468,-10.17232862788815,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
344,13.76,-16775513,-1.6431611990877073,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
345,13.8,-16775536,4.200685769377953,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
346,13.84,-16775543,-21.32045058222648,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
347,13.88,-16775484,-2.4935489717720825,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
348,13.92,-16775460,-12.231697254609582,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
349,13.96,-16775499,-2.517949534909069,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
350,14.0,-16775505,-0.7235029360619465,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
351,14.04,-16775456,11.675890159043842,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
352,14.08,-16775459,24.466495912795235,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
353,14.12,-16775506,6.208852191748744,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
354,14.16,-16775524,-10.553027411896192,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
355,14.2,-16775593,50.29768359917277,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
356,14.24,-16775523,2.643119846265666,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
357,14.28,-16775471,5.646707697168351,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
358,14.32,-16775520,11.441926927880784,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
359,14.36,-16775495,-0.9834011884454007,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
360,14.4,-16775453,-12.073959721764256,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
361,14.44,-16775528,-0.7840411045376094,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
362,14.48,-16775459,-1.3334885044514881,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
363,14.52,-16775519,-4.130294735665899,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
364,14.56,-16775571,-11.541296581669044,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
365,14.6,-16775533,-5.6784646413411615,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
366,14.64,-16775557,-0.02563673602786709,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
367,14.68,-16775463,-60.55803584502284,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
368,14.72,-16775452,-21.71514818865286,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
369,14.76,-16775481,-2.951726629814549,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
370,14.8,-16775517,-6.135779073668746,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
371,14.84,-16775520,6.690703671707304,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
372,14.88,-16775551,-13.351088901450668,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
373,14.92,-16775566,9.52504780676123,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
374,14.96,-16775424,-3.968548270855792,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
375,15.0,-16775504,-2.1574539594157693,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
376,15.04,-16775482,15.05209141152413,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
377,15.08,-16775479,7.147905808772827,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
378,15.12,-16775523,3.5021850972659143,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
379,15.16,-16775477,-4.779882975055396,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
380,15.2,-16775506,-4.996746889394092,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
381,15.24,-16775479,-11.295011188183782,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
382,15.28,-16775585,2.083463651583772,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
383,15.32,-16775622,14.602684261549385,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
384,15.36,-16775453,3.580867573355902,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
385,15.4,-16775417,12.88384012859759,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
386,15.44,-16775509,-7.734013484459876,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
387,15.48,-16775485,-1.2196383441978966,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
388,15.52,-16775486,-2.8090767149426203,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
389,15.56,-16775539,-2.225447277416538,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
390,15.6,-16775566,1.806991240028017,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
391,15.64,-16775449,-2.178204815661375,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
392,15.68,-16775445,0.774400898627059,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
393,15.72,-16775460,-0.504991122876024,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
394,15.76,-16775523,8.481849295730086,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
395,15.8,-16775453,9.605609049421606,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
396,15.84,-16775446,-4.983988824302829,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
397,15.88,-16775540,-6.756373964974864,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
398,15.92,-16775540,1.182392975600274,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
399,15.96,-16775519,-0.6628419483712606,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
400,16.0,-16775484,-0.5029565459674301,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
401,16.04,-16775579,11.369750115167218,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
402,16.08,-16775537,4.9220131919218755,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
403,16.12,-16775593,49.58000278300285,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
404,16.16,-16775590,-5.617316202918685,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
405,16.2,-16775634,49.93542464595448,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
406,16.24,-16775590,0.10213156004026436,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
407,16.28,-16775459,-6.636743447685976,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
408,16.32,-16775527,-6.15716124253165,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
409,16.36,-16775500,1.6953829960351103,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
410,16.4,-16775605,2.3393706423641074,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
411,16.44,-16775471,-0.11140877409426331,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
412,16.48,-16775487,-2.0694649320070324,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
413,16.52,-16775544,6.548289249079836,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
414,16.56,-16775580,3.746749694130079,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
415,16.6,-16775473,7.562966570057729,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
416,16.64,-16775521,7.014328981591176,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
417,16.68,-16775549,9.347711362735867,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
418,16.72,-16775530,3.8189580070102096,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
419,16.76,-16775520,-7.600794829046561,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
420,16.8,-16775551,-2.1232245050624137,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
421,16.84,-16775497,3.463308633278081,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
422,16.88,-16775387,-76.39539175346484,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
423,16.92,-16775512,-7.157069588600828,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
424,16.96,-16775521,-4.717006230798064,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
425,17.0,-16775603,8.332846465488736,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
426,17.04,-16775589,-6.396768038537136,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
427,17.08,-16775476,-6.145927313871082,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
428,17.12,-16775484,-0.47064063105065923,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
429,17.16,-16775540,11.437578110041507,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
430,17.2,-16775569,4.08835057988455,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
431,17.24,-16775509,-2.427281833004721,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
432,17.28,-16775562,1.4570254924912973,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
433,17.32,-16775575,25.128321925375648,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
434,17.36,-16775643,99.06733793943546,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
435,17.4,-16775473,-10.008564667404919,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
436,17.44,-16775511,-6.584937388507748,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
437,17.48,-16775504,8.062063805515033,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
438,17.52,-16775544,12.636170703605535,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
439,17.56,-16775569,-4.084420527930123,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
440,17.6,-16775499,-13.193018224514823,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
441,17.64,-16775510,-5.835717158994683,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
442,17.68,-16775586,-3.463520719042218,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
443,17.72,-16775514,-0.7248921235327567,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
444,17.76,-16775619,3.4638090316818175,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
445,17.8,-16775550,-13.32455805785864,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
446,17.84,-16775535,-59.25559241438271,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
447,17.88,-16775472,5.645597581951003,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
448,17.92,-16775476,-3.8809337384974723,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
449,17.96,-16775517,7.340223631794756,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
450,18.0,-16775460,-25.098473684263354,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
451,18.04,-16775375,-55.378660094767774,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
452,18.08,-16775463,1.216777581531684,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
453,18.12,-16775503,4.819575315277737,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
454,18.16,-16775537,13.684229882204079,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
455,18.2,-16775551,1.8121631002220604,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
456,18.24,-16775572,9.81111520510405,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
457,18.28,-16775541,-10.759841660021884,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
458,18.32,-16775591,17.348809690500065,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
459,18.36,-16775598,53.898008272877064,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
460,18.4,-16775509,0.5097984505705238,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
461,18.44,-16775481,5.763119897848878,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
462,18.48,-16775530,-4.940954848587361,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
463,18.52,-16775547,-26.977444924152987,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
464,18.56,-16775483,-19.260394629365834,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
465,18.6,-16775535,16.300338184150693,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
466,18.64,-16775528,-0.3939283725353965,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
467,18.68,-16775510,-8.985746386241113,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
468,18.72,-16775539,6.035329727480613,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
469,18.76,-16775595,13.220876412675151,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
470,18.8,-16775560,-16.455122061103832,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
471,18.84,-16775587,-19.534143209144748,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
472,18.88,-16775635,39.919144492247,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
473,18.92,-16775510,-15.855677289507444,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
474,18.96,-16775481,-6.647430395127591,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
475,19.0,-16775531,-13.725199957274784,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
476,19.04,-16775481,8.602604618623788,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
477,19.08,-16775514,-16.24834395501366,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
478,19.12,-16775476,-19.26790707353321,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
479,19.16,-16775653,-3.753815705922449,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
480,19.2,-16775568,-4.046168280770825,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
481,19.24,-16775555,14.40238402788798,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
482,19.28,-16775554,6.586654321006025,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
483,19.32,-16775524,14.84007795192797,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
484,19.36,-16775459,-78.58704783541201,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
485,19.4,-16775587,3.138063954396719,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
486,19.44,-16775575,-7.402022397654684,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
487,19.48,-16775486,-3.7610444351559416,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
488,19.52,-16775555,-15.848553390389633,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
489,19.56,-16775531,-11.629047740145403,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
490,19.6,-16775425,-20.801976208632105,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
491,19.64,-16775546,30.86027347176549,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
492,19.68,-16775600,16.82827344205904,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
493,19.72,-16775485,4.416179929447893,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
494,19.76,-16775564,13.111717996141854,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
495,19.8,-16775558,16.2278837445037,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
496,19.84,-16775514,45.44901639943049,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
497,19.88,-16775537,16.295263731535815,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
498,19.92,-16775550,18.027575296011335,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
499,19.96,-16775554,-9.321082534659778,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
500,20.0,-16775569,11.760298438299147,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
501,20.04,-16775554,3.7244404070725254,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
502,20.08,-16775550,-34.531711854195486,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
503,20.12,-16775506,-6.748352413021204,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
504,20.16,-16775534,15.208004619925326,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
505,20.2,-16775509,-21.72007834396816,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
506,20.24,-16775537,3.749921213033653,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
507,20.28,-16775583,8.013139224355797,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
508,20.32,-16775558,-8.384770251751556,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
509,20.36,-16775564,-3.4176510180240003,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
510,20.4,-16775535,-0.6277417699384771,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
511,20.44,-16775580,5.644993192723012,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
512,20.48,-16775596,12.964995728328303,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
513,20.52,-16775475,-33.52899116660787,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
514,20.56,-16775536,3.526822649772529,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
515,20.6,-16775538,-11.18938803968004,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
516,20.64,-16775529,-4.605680726976957,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
517,20.68,-16775514,-16.623259138343332,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
518,20.72,-16775452,-25.19379503846021,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
519,20.76,-16775527,7.485445565352868,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
520,20.8,-16775596,9.4671997432655,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
521,20.84,-16775557,9.972091175866451,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
522,20.88,-16775520,-1.3784779548843389,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
523,20.92,-16775567,18.34381765327842,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
524,20.96,-16775547,-19.65969725065226,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
525,21.0,-16775569,50.12675803407931,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
526,21.04,-16775467,-2.888709750748189,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
527,21.08,-16775460,-2.8647501657606504,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
528,21.12,-16775541,1.9296260313881626,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
529,21.16,-16775530,-4.649721969319417,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
530,21.2,-16775511,-29.58409766874349,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
531,21.24,-16775499,-11.174625531501515,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
532,21.28,-16775534,15.893866007931045,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
533,21.32,-16775582,12.825189746173802,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
534,21.36,-16775607,34.13795647550564,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
535,21.4,-16775562,-4.521403462208882,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
536,21.44,-16775544,10.040934300823473,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
537,21.48,-16775497,14.313951410781002,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
538,21.52,-16775454,-21.997200249913053,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
539,21.56,-16775573,-19.04613203825889,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
540,21.6,-16775481,-5.635484269492666,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
541,21.64,-16775464,-9.815109021471622,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
542,21.68,-16775528,-10.39176899671833,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
543,21.72,-16775475,0.47807747764452957,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
544,21.76,-16775537,-4.83073291801087,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
545,21.8,-16775536,12.903185362360606,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
