muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
838,33.52,-1206136,-2778.3947014417754,67,-,induccion,-,-,-
839,33.56,-1204030,-2064.0741503783556,67,-,induccion,-,-,-
840,33.6,-1208319,-1265.7125410617195,67,-,induccion,-,-,-
841,33.64,-1211875,-598.6615591959021,67,-,induccion,-,-,-
842,33.68,-1216207,96.31870649186021,67,-,induccion,-,-,-
843,33.72,-1215934,625.063005903653,67,-,induccion,-,-,-
844,33.76,-1215172,1111.6778766699667,67,-,induccion,-,-,-
845,33.8,-1218407,1785.5822642345975,67,-,induccion,-,-,-
846,33.84,-1220344,2448.801866043943,67,-,induccion,-,-,-
847,33.88,-1223305,2809.9039707992797,67,-,induccion,-,-,-
848,33.92,-1226894,2335.65555881817,67,-,induccion,-,-,-
849,33.96,-1227635,832.7783255518343,67,-,induccion,-,-,-
850,34.0,-1227931,-931.9963763580832,67,-,induccion,-,-,-
851,34.04,-1228666,-1984.5967094248313,67,-,induccion,-,-,-
852,34.08,-1229432,-1999.543833450112,67,-,induccion,-,-,-
853,34.12,-1227904,-1517.980182934115,67,-,induccion,-,-,-
854,34.16,-1221991,-1283.8887732330486,67,-,induccion,-,-,-
855,34.2,-1207084,-1692.1944469632708,67,-,induccion,-,-,-
856,34.24,-1203579,-1833.6838255161747,67,-,induccion,-,-,-
857,34.28,-1207261,-1484.9029847524052,67,-,induccion,-,-,-
858,34.32,-1212822,-714.8408720406273,67,-,induccion,-,-,-
859,34.36,-1216665,181.57850972926008,67,-,induccion,-,-,-
860,34.4,-1214699,816.9312990420349,67,-,induccion,-,-,-
861,34.44,-1217692,1433.9535376337763,67,-,induccion,-,-,-
862,34.48,-1221641,2023.4741549321552,67,-,induccion,-,-,-
863,34.52,-1223512,2602.3826966922825,67,-,induccion,-,-,-
864,34.56,-1225303,2994.1133613614784,67,-,induccion,-,-,-
865,34.6,-1226708,2620.395077835094,67,-,induccion,-,-,-
866,34.64,-1229406,1250.6692771777275,67,-,induccion,-,-,-
867,34.68,-1229567,-673.8304504474667,67,-,induccion,-,-,-
868,34.72,-1229081,-2033.4413637769921,67,-,induccion,-,-,-
869,34.76,-1228282,-2285.82316109449,67,-,induccion,-,-,-
870,34.8,-1222257,-2010.4614244855447,67,-,induccion,-,-,-
871,34.84,-1207265,-2040.0050075862036,67,-,induccion,-,-,-
872,34.88,-1204832,-1893.2419045135757,67,-,induccion,-,-,-
873,34.92,-1206188,-1577.7751765693256,67,-,induccion,-,-,-
874,34.96,-1210757,-907.3506364283822,67,-,induccion,-,-,-
875,35.0,-1215550,-78.75558607197854,67,-,induccion,-,-,-
876,35.04,-1215748,579.4589630128094,67,-,induccion,-,-,-
877,35.08,-1215411,1170.0600217845586,67,-,induccion,-,-,-
878,35.12,-1217689,1863.3832002813087,67,-,induccion,-,-,-
879,35.16,-1221417,2602.9702874791756,67,-,induccion,-,-,-
880,35.2,-1223776,3025.602879944581,67,-,induccion,-,-,-
881,35.24,-1225488,2680.585178830732,67,-,induccion,-,-,-
882,35.28,-1225976,1325.9428529084707,67,-,induccion,-,-,-
883,35.32,-1227844,-460.69947721408835,67,-,induccion,-,-,-
884,35.36,-1227992,-1823.4511417375872,67,-,induccion,-,-,-
885,35.4,-1228885,-2125.9156362700096,67,-,induccion,-,-,-
886,35.44,-1229306,-1694.0270409101363,67,-,induccion,-,-,-
887,35.48,-1223887,-1394.5388711399955,67,-,induccion,-,-,-
888,35.52,-1210880,-1655.8492679020983,67,-,induccion,-,-,-
889,35.56,-1204906,-1820.916171584855,67,-,induccion,-,-,-
890,35.6,-1204695,-1561.7578536990295,67,-,induccion,-,-,-
891,35.64,-1210298,-786.5548731006351,67,-,induccion,-,-,-
892,35.68,-1216156,103.59065786109477,67,-,induccion,-,-,-
893,35.72,-1215858,669.418728742332,67,-,induccion,-,-,-
894,35.76,-1215726,1097.637236528959,67,-,induccion,-,-,-
895,35.8,-1219018,1652.722886563908,67,-,induccion,-,-,-
896,35.84,-1222776,2347.397165280672,67,-,induccion,-,-,-
897,35.88,-1225949,2941.5771908522447,67,-,induccion,-,-,-
898,35.92,-1226788,2841.5121986543627,67,-,induccion,-,-,-
899,35.96,-1228493,1741.6345726019595,67,-,induccion,-,-,-
900,36.0,-1228350,-128.050496976045,67,67.0,induccion,-,-,-
901,36.04,-1228469,-1736.0019470364914,67,-,induccion,-,-,-
902,36.08,-1228849,-2311.986288370757,67,-,induccion,-,-,-
903,36.12,-1226078,-2069.6129276803595,67,-,induccion,-,-,-
904,36.16,-1213874,-1921.518449896459,67,-,induccion,-,-,-
905,36.2,-1205583,-1922.948646286728,67,-,induccion,-,-,-
906,36.24,-1204308,-1827.5733104483643,67,-,induccion,-,-,-
907,36.28,-1207574,-1326.3759427260752,67,-,induccion,-,-,-
908,36.32,-1212008,-445.3639814792741,67,-,induccion,-,-,-
909,36.36,-1216358,510.3845829443617,67,-,induccion,-,-,-
910,36.4,-1215441,1123.4828248946396,67,-,induccion,-,-,-
911,36.44,-1217859,1679.5330436563954,67,-,induccion,-,-,-
912,36.48,-1226300,2424.158445860343,67,-,induccion,-,-,-
913,36.52,-1227056,2895.690399010362,67,-,induccion,-,-,-
914,36.56,-1227668,2938.0777803677847,67,-,induccion,-,-,-
915,36.6,-1229561,2119.283826282398,67,-,induccion,-,-,-
916,36.64,-1229472,400.723128026576,67,-,induccion,-,-,-
917,36.68,-1227634,-1430.921883006124,67,-,induccion,-,-,-
918,36.72,-1215516,-2796.4626100028745,67,-,induccion,-,-,-
919,36.76,-1205382,-3113.0979540065728,67,-,induccion,-,-,-
920,36.8,-1204177,-2635.525437053293,67,-,induccion,-,-,-
921,36.84,-1211170,-1894.1580034887538,67,-,induccion,-,-,-
922,36.88,-1215391,-1286.8484652671386,67,-,induccion,-,-,-
923,36.92,-1216788,-584.6964068984398,67,-,induccion,-,-,-
924,36.96,-1215449,243.91642486084584,67,-,induccion,-,-,-
925,37.0,-1218183,1213.7109662683533,67,-,induccion,-,-,-
926,37.04,-1220706,2078.1277090573067,67,-,induccion,-,-,-
927,37.08,-1224655,2842.582141015526,67,-,induccion,-,-,-
928,37.12,-1225980,3045.019387831987,67,-,induccion,-,-,-
929,37.16,-1227291,2277.0453975759015,67,-,induccion,-,-,-
930,37.2,-1227920,566.4002181487788,67,-,induccion,-,-,-
931,37.24,-1229363,-1157.0984076168356,67,-,induccion,-,-,-
932,37.28,-1227595,-2045.0810788052609,67,-,induccion,-,-,-
933,37.32,-1217815,-2129.1557661347597,67,-,induccion,-,-,-
934,37.36,-1205812,-1920.914008053005,67,-,induccion,-,-,-
935,37.4,-1204692,-1623.988962485826,67,-,induccion,-,-,-
936,37.44,-1207406,-1435.5736801242006,67,-,induccion,-,-,-
937,37.48,-1213284,-986.4127490577675,67,-,induccion,-,-,-
938,37.52,-1216230,-304.1586039830854,67,-,induccion,-,-,-
939,37.56,-1215681,409.68835416231923,67,-,induccion,-,-,-
940,37.6,-1215883,1091.5447038806929,67,-,induccion,-,-,-
941,37.64,-1218809,1824.6264853047614,67,-,induccion,-,-,-
942,37.68,-1223182,2596.478435880461,67,-,induccion,-,-,-
943,37.72,-1225612,2976.695899980844,67,-,induccion,-,-,-
944,37.76,-1225895,2410.183757489824,67,-,induccion,-,-,-
945,37.8,-1228409,929.1497477443154,67,-,induccion,-,-,-
946,37.84,-1230093,-845.5893004404741,67,-,induccion,-,-,-
947,37.88,-1228639,-1996.7963460982862,67,-,induccion,-,-,-
948,37.92,-1229309,-2009.7714836288847,67,-,induccion,-,-,-
949,37.96,-1226473,-1576.360455742847,67,-,induccion,-,-,-
950,38.0,-1213425,-1614.340439001844,67,-,induccion,-,-,-
951,38.04,-1205729,-1811.2903284457007,67,-,induccion,-,-,-
952,38.08,-1205406,-1758.4758805315378,67,-,induccion,-,-,-
953,38.12,-1211287,-1155.8472839040403,67,-,induccion,-,-,-
954,38.16,-1216976,-261.198116098366,67,-,induccion,-,-,-
955,38.2,-1215221,407.1458044768242,67,-,induccion,-,-,-
956,38.24,-1216065,1019.676327179809,67,-,induccion,-,-,-
957,38.28,-1221251,1707.1645501442326,67,-,induccion,-,-,-
958,38.32,-1223725,2342.4117265424975,67,-,induccion,-,-,-
959,38.36,-1225923,2878.9267098659166,67,-,induccion,-,-,-
960,38.4,-1227572,2872.8254702973136,67,-,induccion,-,-,-
961,38.44,-1227438,1857.2768229093363,67,-,induccion,-,-,-
962,38.48,-1229210,134.15934969697764,67,-,induccion,-,-,-
963,38.52,-1228356,-1540.48040506861,67,-,induccion,-,-,-
964,38.56,-1218514,-2533.9712807471933,67,-,induccion,-,-,-
965,38.6,-1206818,-2638.3141805499126,67,-,induccion,-,-,-
966,38.64,-1204541,-2166.850179511317,67,-,induccion,-,-,-
967,38.68,-1207053,-1720.084720513968,67,-,induccion,-,-,-
968,38.72,-1211887,-1236.469227926324,67,-,induccion,-,-,-
969,38.76,-1215006,-575.5726955220616,67,-,induccion,-,-,-
970,38.8,-1215294,183.17161344441774,67,-,induccion,-,-,-
971,38.84,-1215279,921.534673127172,67,-,induccion,-,-,-
972,38.88,-1218199,1705.226100531816,67,-,induccion,-,-,-
973,38.92,-1222860,2520.9142041906944,67,-,induccion,-,-,-
974,38.96,-1223899,2924.9211755415436,67,-,induccion,-,-,-
975,39.0,-1226135,2540.65221678077,67,66.5,induccion,-,-,-
976,39.04,-1228104,1154.2202037186876,67,-,induccion,-,-,-
977,39.08,-1229026,-619.8543860962372,67,-,induccion,-,-,-
978,39.12,-1229545,-1790.861354916224,67,-,induccion,-,-,-
979,39.16,-1227453,-2028.1332102529846,67,-,induccion,-,-,-
980,39.2,-1217645,-1911.33314978025,67,-,induccion,-,-,-
981,39.24,-1204641,-1935.1152118482842,67,-,induccion,-,-,-
982,39.28,-1204449,-1796.7547682278273,67,-,induccion,-,-,-
983,39.32,-1209828,-1467.6641599801205,67,-,induccion,-,-,-
984,39.36,-1214751,-866.8015800642124,67,-,induccion,-,-,-
985,39.4,-1216929,-114.11559869597477,67,-,induccion,-,-,-
986,39.44,-1215504,539.5561438243135,67,-,induccion,-,-,-
987,39.48,-1217191,1231.4873601867926,67,-,induccion,-,-,-
988,39.52,-1219856,1987.9237347932149,67,-,induccion,-,-,-
989,39.56,-1223581,2773.505309775209,67,-,induccion,-,-,-
990,39.6,-1225452,3079.9779189504807,67,-,induccion,-,-,-
991,39.64,-1227241,2413.903221025871,67,-,induccion,-,-,-
992,39.68,-1228403,745.3736598849764,67,-,induccion,-,-,-
993,39.72,-1228820,-1086.8252734822381,67,-,induccion,-,-,-
994,39.76,-1228350,-2063.3806525883274,67,-,induccion,-,-,-
995,39.8,-1225083,-2023.1997940105357,67,-,induccion,-,-,-
996,39.84,-1207491,-1988.356517577322,67,-,induccion,-,-,-
997,39.88,-1203890,-1734.369637890335,67,-,induccion,-,-,-
998,39.92,-1207915,-1528.6398283590497,67,-,induccion,-,-,-
999,39.96,-1213639,-1181.3849384038144,67,-,induccion,-,-,-
1000,40.0,-1217092,-571.8922369232469,67,-,induccion,-,-,-
1001,40.04,-1215614,95.9555892796734,67,-,induccion,-,-,-
1002,40.08,-1215605,796.9642921325185,67,-,induccion,-,-,-
1003,40.12,-1219289,1558.3647733652178,67,-,induccion,-,-,-
1004,40.16,-1223028,2334.0088035669423,67,-,induccion,-,-,-
1005,40.2,-1226274,2930.4750893134888,67,-,induccion,-,-,-
1006,40.24,-1226146,2709.3891601719088,67,-,induccion,-,-,-
1007,40.28,-1228295,1470.8261775182423,67,-,induccion,-,-,-
1008,40.32,-1229536,-403.7749029077702,67,-,induccion,-,-,-
1009,40.36,-1229190,-1807.7666714633356,67,-,induccion,-,-,-
1010,40.4,-1228204,-2057.985272089876,67,-,induccion,-,-,-
1011,40.44,-1225217,-1624.9279981510826,67,-,induccion,-,-,-
1012,40.48,-1210983,-1651.157379893184,67,-,induccion,-,-,-
1013,40.52,-1203716,-1844.3992984209672,67,-,induccion,-,-,-
1014,40.56,-1205342,-1763.039787415688,67,-,induccion,-,-,-
1015,40.6,-1213589,-1077.7943416086164,67,-,induccion,-,-,-
1016,40.64,-1216608,-224.6435081435675,67,-,induccion,-,-,-
1017,40.68,-1216045,512.6688433599584,67,-,induccion,-,-,-
1018,40.72,-1215895,1084.8806719049808,67,-,induccion,-,-,-
1019,40.76,-1218924,1685.6004071787056,67,-,induccion,-,-,-
1020,40.8,-1222337,2354.1428283039195,67,-,induccion,-,-,-
1021,40.84,-1224146,2861.860919142131,67,-,induccion,-,-,-
1022,40.88,-1225551,2744.106321156639,67,-,induccion,-,-,-
1023,40.92,-1227581,1626.5437351554242,67,-,induccion,-,-,-
1024,40.96,-1228074,-237.72242164815702,67,-,induccion,-,-,-
1025,41.0,-1228646,-1766.0047033298727,67,-,induccion,-,-,-
1026,41.04,-1227521,-2222.2928090066835,67,-,induccion,-,-,-
1027,41.08,-1217077,-2067.4335671843983,67,-,induccion,-,-,-
1028,41.12,-1205332,-1867.2452936787158,67,-,induccion,-,-,-
1029,41.16,-1204177,-1684.9452681079947,67,-,induccion,-,-,-
1030,41.2,-1209296,-1419.707846389691,67,-,induccion,-,-,-
1031,41.24,-1215254,-868.6502163423283,67,-,induccion,-,-,-
1032,41.28,-1215547,-223.72296239086154,67,-,induccion,-,-,-
1033,41.32,-1215485,452.65875578736177,67,-,induccion,-,-,-
1034,41.36,-1218857,1168.5824079029853,67,-,induccion,-,-,-
1035,41.4,-1222989,1922.0666670006221,67,-,induccion,-,-,-
1036,41.44,-1224709,2604.11082564916,67,-,induccion,-,-,-
1037,41.48,-1226978,2929.283515049735,67,-,induccion,-,-,-
1038,41.52,-1227486,2271.9827878127094,67,-,induccion,-,-,-
1039,41.56,-1228201,651.1100547493994,67,-,induccion,-,-,-
1040,41.6,-1229014,-1131.2392346073102,67,-,induccion,-,-,-
1041,41.64,-1228954,-2105.7959318653575,67,-,induccion,-,-,-
1042,41.68,-1228404,-2042.8763790619641,67,-,induccion,-,-,-
1043,41.72,-1214315,-1985.9995986393806,67,-,induccion,-,-,-
1044,41.76,-1204909,-1951.4419371717013,67,-,induccion,-,-,-
1045,41.8,-1204059,-1791.8344513486718,67,-,induccion,-,-,-
1046,41.84,-1208926,-1251.236034610463,67,-,induccion,-,-,-
1047,41.88,-1213895,-410.9461785832609,67,-,induccion,-,-,-
1048,41.92,-1216610,420.1639912032924,67,-,induccion,-,-,-
1049,41.96,-1214670,940.9145285471404,67,-,induccion,-,-,-
1050,42.0,-1216827,1466.0753661322124,68,67.25,induccion,-,-,-
1051,42.04,-1222696,2173.327167453198,68,-,induccion,-,-,-
1052,42.08,-1225507,2834.5871706027256,68,-,induccion,-,-,-
1053,42.12,-1226637,3037.9773493793673,68,-,induccion,-,-,-
1054,42.16,-1227298,2234.697093753491,68,-,induccion,-,-,-
1055,42.2,-1228149,474.8150820783412,68,-,induccion,-,-,-
1056,42.24,-1230132,-1314.3805301346606,68,-,induccion,-,-,-
1057,42.28,-1228419,-2297.3876979105466,68,-,induccion,-,-,-
1058,42.32,-1223059,-2324.4674439237533,68,-,induccion,-,-,-
1059,42.36,-1207384,-2275.0723609698107,68,-,induccion,-,-,-
1060,42.4,-1203950,-2046.7729887963487,68,-,induccion,-,-,-
1061,42.44,-1206200,-1817.9036319930728,68,-,induccion,-,-,-
1062,42.48,-1211664,-1254.9920060073507,68,-,induccion,-,-,-
1063,42.52,-1215635,-372.2307595237098,68,-,induccion,-,-,-
1064,42.56,-1215352,451.0772441434401,68,-,induccion,-,-,-
1065,42.6,-1215985,1116.361638354866,68,-,induccion,-,-,-
1066,42.64,-1219039,1759.1768345362452,68,-,induccion,-,-,-
1067,42.68,-1223868,2535.147038393042,68,-,induccion,-,-,-
1068,42.72,-1226545,3100.793223287228,68,-,induccion,-,-,-
1069,42.76,-1228711,2892.8195384318524,68,-,induccion,-,-,-
1070,42.8,-1229074,1519.0993358389414,68,-,induccion,-,-,-
1071,42.84,-1230477,-399.0238235601314,68,-,induccion,-,-,-
1072,42.88,-1227812,-1945.2810848422796,68,-,induccion,-,-,-
1073,42.92,-1218988,-2565.9528101116266,68,-,induccion,-,-,-
1074,42.96,-1206618,-2506.1883893338,68,-,induccion,-,-,-
1075,43.0,-1203773,-2080.873752344198,68,-,induccion,-,-,-
1076,43.04,-1205750,-1766.5085489109879,68,-,induccion,-,-,-
1077,43.08,-1215228,-1234.1979212761662,68,-,induccion,-,-,-
1078,43.12,-1215593,-691.3530026414965,68,-,induccion,-,-,-
1079,43.16,-1215252,126.56047935882543,68,-,induccion,-,-,-
1080,43.2,-1216446,1063.4761890533518,68,-,induccion,-,-,-
1081,43.24,-1220305,2018.49317077883,68,-,induccion,-,-,-
1082,43.28,-1222921,2805.4593955216815,68,-,induccion,-,-,-
1083,43.32,-1225225,3175.4873712071167,68,-,induccion,-,-,-
1084,43.36,-1226230,2618.0460523238066,68,-,induccion,-,-,-
1085,43.4,-1227259,1058.689341736523,68,-,induccion,-,-,-
1086,43.44,-1228180,-827.9133807370453,68,-,induccion,-,-,-
1087,43.48,-1229458,-1991.0633370092567,68,-,induccion,-,-,-
1088,43.52,-1228568,-2083.369015105342,68,-,induccion,-,-,-
1089,43.56,-1224347,-1658.5390980931597,68,-,induccion,-,-,-
1090,43.6,-1208826,-1735.0169251953012,68,-,induccion,-,-,-
1091,43.64,-1204817,-1766.1966264227613,68,-,induccion,-,-,-
1092,43.68,-1206036,-1586.1169039577762,68,-,induccion,-,-,-
1093,43.72,-1209862,-983.5318408523293,68,-,induccion,-,-,-
1094,43.76,-1216746,-54.48907826398863,68,-,induccion,-,-,-
1095,43.8,-1216975,603.7423595715045,68,-,induccion,-,-,-
1096,43.84,-1216106,1067.6467834284776,68,-,induccion,-,-,-
1097,43.88,-1219655,1660.328704833535,68,-,induccion,-,-,-
1098,43.92,-1224992,2425.695015211818,68,-,induccion,-,-,-
1099,43.96,-1226727,2968.616612921597,68,-,induccion,-,-,-
1100,44.0,-1228412,2830.2244578485916,68,-,induccion,-,-,-
1101,44.04,-1228865,1589.465917497016,68,-,induccion,-,-,-
1102,44.08,-1229874,-293.7067066472756,68,-,induccion,-,-,-
1103,44.12,-1228610,-1900.5288015762846,68,-,induccion,-,-,-
1104,44.16,-1225101,-2515.368509733471,68,-,induccion,-,-,-
1105,44.2,-1210007,-2602.7526978400747,68,-,induccion,-,-,-
1106,44.24,-1202972,-2231.8143076070573,68,-,induccion,-,-,-
1107,44.28,-1205723,-1791.6006156477615,68,-,induccion,-,-,-
1108,44.32,-1212229,-1321.9151595026474,68,-,induccion,-,-,-
1109,44.36,-1216693,-656.729468602708,68,-,induccion,-,-,-
1110,44.4,-1215542,110.882384390472,68,-,induccion,-,-,-
1111,44.44,-1216494,960.993718878578,68,-,induccion,-,-,-
1112,44.48,-1218246,1706.819296461037,68,-,induccion,-,-,-
1113,44.52,-1221901,2449.17584588554,68,-,induccion,-,-,-
1114,44.56,-1224622,3003.6391822540445,68,-,induccion,-,-,-
1115,44.6,-1225974,2877.8624862179486,68,-,induccion,-,-,-
1116,44.64,-1227618,1703.2962668183495,68,-,induccion,-,-,-
1117,44.68,-1227849,-226.79705793911762,68,-,induccion,-,-,-
1118,44.72,-1229514,-1750.7351502769213,68,-,induccion,-,-,-
1119,44.76,-1229577,-2176.2097763794895,68,-,induccion,-,-,-
1120,44.8,-1226126,-1803.448942095236,68,-,induccion,-,-,-
1121,44.84,-1211825,-1698.1677596488335,68,-,induccion,-,-,-
1122,44.88,-1204103,-1756.0505360989155,68,-,induccion,-,-,-
1123,44.92,-1205042,-1683.4839375150696,68,-,induccion,-,-,-
1124,44.96,-1209553,-1233.918554381792,68,-,induccion,-,-,-
1125,45.0,-1213399,-469.16294022331795,68,67.5,induccion,-,-,-
1126,45.04,-1215845,337.7779848892833,68,-,induccion,-,-,-
1127,45.08,-1217255,984.8345250408001,68,-,induccion,-,-,-
1128,45.12,-1221218,1634.5642201939536,68,-,induccion,-,-,-
1129,45.16,-1226768,2412.36962871974,68,-,induccion,-,-,-
1130,45.2,-1227404,2994.168104240114,68,-,induccion,-,-,-
1131,45.24,-1228866,3028.472149410937,68,-,induccion,-,-,-
1132,45.28,-1230635,2004.0027119223182,68,-,induccion,-,-,-
1133,45.32,-1228864,41.47227415808402,68,-,induccion,-,-,-
1134,45.36,-1222833,-1903.4484158858722,68,-,induccion,-,-,-
1135,45.4,-1208032,-3144.284549293505,68,-,induccion,-,-,-
1136,45.44,-1204373,-3056.610862665195,68,-,induccion,-,-,-
1137,45.48,-1207298,-2372.588354226942,68,-,induccion,-,-,-
1138,45.52,-1213792,-1604.1815919576345,68,-,induccion,-,-,-
1139,45.56,-1216554,-953.3604934798504,68,-,induccion,-,-,-
1140,45.6,-1215827,-256.20443396681776,68,-,induccion,-,-,-
1141,45.64,-1216317,617.2145967643073,68,-,induccion,-,-,-
1142,45.68,-1219786,1610.5942628853454,68,-,induccion,-,-,-
1143,45.72,-1223423,2541.960985458293,68,-,induccion,-,-,-
1144,45.76,-1225122,3084.3317618717065,68,-,induccion,-,-,-
1145,45.8,-1227286,2815.3008115689017,68,-,induccion,-,-,-
1146,45.84,-1227681,1421.440924277196,68,-,induccion,-,-,-
1147,45.88,-1228401,-460.30370775799105,68,-,induccion,-,-,-
1148,45.92,-1229996,-1746.4732475047585,68,-,induccion,-,-,-
1149,45.96,-1229259,-1982.838650055459,68,-,induccion,-,-,-
1150,46.0,-1222415,-1709.051454003651,68,-,induccion,-,-,-
1151,46.04,-1208990,-1708.0034084137405,68,-,induccion,-,-,-
1152,46.08,-1205510,-1716.4285699103166,68,-,induccion,-,-,-
1153,46.12,-1206212,-1595.252803844127,68,-,induccion,-,-,-
1154,46.16,-1211592,-989.9684137790241,68,-,induccion,-,-,-
1155,46.2,-1214366,-188.42400195909704,68,-,induccion,-,-,-
1156,46.24,-1216823,592.5939296244524,68,-,induccion,-,-,-
1157,46.28,-1215911,1110.817106470411,68,-,induccion,-,-,-
1158,46.32,-1218604,1710.7183252856648,68,-,induccion,-,-,-
1159,46.36,-1221584,2408.8037781217517,68,-,induccion,-,-,-
1160,46.4,-1225245,2977.5783162159305,68,-,induccion,-,-,-
1161,46.44,-1227150,2768.5648285914785,68,-,induccion,-,-,-
1162,46.48,-1228111,1500.804494131934,68,-,induccion,-,-,-
1163,46.52,-1229550,-298.4624796023984,68,-,induccion,-,-,-
1164,46.56,-1229952,-1712.616627621707,68,-,induccion,-,-,-
1165,46.6,-1225694,-2276.0447047997313,68,-,induccion,-,-,-
1166,46.64,-1211054,-2398.288415551806,68,-,induccion,-,-,-
1167,46.68,-1204212,-2116.0014023527565,68,-,induccion,-,-,-
1168,46.72,-1206004,-1764.52926541136,68,-,induccion,-,-,-
1169,46.76,-1211887,-1378.6744358575406,68,-,induccion,-,-,-
1170,46.8,-1217034,-828.6051099420238,68,-,induccion,-,-,-
1171,46.84,-1216569,-192.99174250980286,68,-,induccion,-,-,-
1172,46.88,-1215868,547.3630008520267,68,-,induccion,-,-,-
1173,46.92,-1219819,1428.7784101544094,68,-,induccion,-,-,-
1174,46.96,-1222055,2254.865206728994,68,-,induccion,-,-,-
1175,47.0,-1223689,2917.2084894963436,68,-,induccion,-,-,-
1176,47.04,-1226738,2975.579652406139,68,-,induccion,-,-,-
1177,47.08,-1227421,1862.89716568305,68,-,induccion,-,-,-
1178,47.12,-1228455,-6.678218178267571,68,-,induccion,-,-,-
1179,47.16,-1229462,-1586.9265018894298,68,-,induccion,-,-,-
1180,47.2,-1229254,-2098.777441038388,68,-,induccion,-,-,-
1181,47.24,-1226893,-1749.8580818145315,68,-,induccion,-,-,-
1182,47.28,-1213731,-1610.5924910755584,68,-,induccion,-,-,-
1183,47.32,-1205462,-1653.5856980014796,68,-,induccion,-,-,-
1184,47.36,-1205226,-1598.752462479728,68,-,induccion,-,-,-
1185,47.4,-1208641,-1211.3052013298025,68,-,induccion,-,-,-
1186,47.44,-1213699,-475.4904392476842,68,-,induccion,-,-,-
1187,47.48,-1217002,303.4054432960138,68,-,induccion,-,-,-
1188,47.52,-1216069,871.2285086528127,68,-,induccion,-,-,-
1189,47.56,-1216827,1435.9801766615055,68,-,induccion,-,-,-
1190,47.6,-1219247,2107.848409825051,68,-,induccion,-,-,-
1191,47.64,-1224819,2846.651341945788,68,-,induccion,-,-,-
1192,47.68,-1225971,2957.6125179124865,68,-,induccion,-,-,-
1193,47.72,-1227470,2111.2118789063375,68,-,induccion,-,-,-
1194,47.76,-1229180,424.817968768446,68,-,induccion,-,-,-
1195,47.8,-1229321,-1310.3930115002374,68,-,induccion,-,-,-
1196,47.84,-1229815,-2163.2958487979117,68,-,induccion,-,-,-
1197,47.88,-1226692,-2130.8150031768264,68,-,induccion,-,-,-
1198,47.92,-1212111,-2037.8129838239856,68,-,induccion,-,-,-
1199,47.96,-1204557,-1897.6109059248465,68,-,induccion,-,-,-
1200,48.0,-1207315,-1701.7994299014163,67,67.5,induccion,-,-,-
1201,48.04,-1216635,-1230.1943669801262,67,-,induccion,-,-,-
1202,48.08,-1216380,-721.5429187430918,67,-,induccion,-,-,-
1203,48.12,-1215570,13.472952766888284,67,-,induccion,-,-,-
1204,48.16,-1219042,853.5887494879971,67,-,induccion,-,-,-
1205,48.2,-1221084,1537.3400352285844,67,-,induccion,-,-,-
1206,48.24,-1223853,2247.7414383834503,67,-,induccion,-,-,-
1207,48.28,-1225829,2844.440136991895,67,-,induccion,-,-,-
1208,48.32,-1228144,2851.844813019302,67,-,induccion,-,-,-
1209,48.36,-1228649,1733.8574188339826,67,-,induccion,-,-,-
1210,48.4,-1229212,-112.39229106863979,67,-,induccion,-,-,-
1211,48.44,-1230147,-1591.0342286542236,67,-,induccion,-,-,-
1212,48.48,-1228052,-2050.470831440121,67,-,induccion,-,-,-
1213,48.52,-1214694,-2056.938952771312,67,-,induccion,-,-,-
1214,48.56,-1206472,-1866.8044701075341,67,-,induccion,-,-,-
1215,48.6,-1204016,-1751.3567741466577,67,-,induccion,-,-,-
1216,48.64,-1208686,-1390.8532633314194,67,-,induccion,-,-,-
1217,48.68,-1213183,-767.1786549586623,67,-,induccion,-,-,-
1218,48.72,-1216617,18.138227978933173,67,-,induccion,-,-,-
1219,48.76,-1216637,689.7190380093298,67,-,induccion,-,-,-
1220,48.8,-1216916,1304.3594425041947,67,-,induccion,-,-,-
1221,48.84,-1219429,2012.4263428795475,67,-,induccion,-,-,-
1222,48.88,-1222317,2714.056672529796,67,-,induccion,-,-,-
1223,48.92,-1226342,3020.221317014021,67,-,induccion,-,-,-
1224,48.96,-1226592,2247.215911565618,67,-,induccion,-,-,-
1225,49.0,-1228473,602.3559227191986,67,-,induccion,-,-,-
1226,49.04,-1230041,-1157.2353088109517,67,-,induccion,-,-,-
1227,49.08,-1229801,-2149.1204554527135,67,-,induccion,-,-,-
1228,49.12,-1229975,-2082.0575162288387,67,-,induccion,-,-,-
1229,49.16,-1226185,-1639.9260821454855,67,-,induccion,-,-,-
1230,49.2,-1210394,-1726.432459382464,67,-,induccion,-,-,-
1231,49.24,-1204597,-1804.299368619817,67,-,induccion,-,-,-
1232,49.28,-1206254,-1661.6994206490053,67,-,induccion,-,-,-
1233,49.32,-1214271,-1020.4344246552973,67,-,induccion,-,-,-
1234,49.36,-1216432,-274.0753514794487,67,-,induccion,-,-,-
1235,49.4,-1216984,467.9322751591053,67,-,induccion,-,-,-
1236,49.44,-1220976,1194.5240973574819,67,-,induccion,-,-,-
1237,49.48,-1223234,1804.083033402294,67,-,induccion,-,-,-
1238,49.52,-1225023,2457.3811252342657,67,-,induccion,-,-,-
1239,49.56,-1227563,3019.963039589835,67,-,induccion,-,-,-
1240,49.6,-1228894,2879.23239809011,67,-,induccion,-,-,-
