muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
424,16.96,-1272567,-5897.391944662348,nan,-,-,-,-,-
425,17.0,-1270776,-5754.187863715386,nan,-,-,-,-,-
426,17.04,-1275325,-4694.442653629743,nan,-,-,-,-,-
427,17.08,-1277560,-3159.162046720093,nan,-,-,-,-,-
428,17.12,-1278742,-1430.8939095580404,nan,-,-,-,-,-
429,17.16,-1283834,441.5118788696327,nan,-,-,-,-,-
430,17.2,-1283343,2301.1242416210807,nan,-,-,-,-,-
431,17.24,-1282159,4690.228354326413,nan,-,-,-,-,-
432,17.28,-1285697,7646.703328830034,nan,-,-,-,-,-
433,17.32,-1292964,9725.078687736883,nan,-,-,-,-,-
434,17.36,-1300814,8913.326828869252,nan,-,-,-,-,-
435,17.4,-1308796,5010.747901680912,nan,-,-,-,-,-
436,17.44,-1316259,319.5192328007033,nan,-,-,-,-,-
437,17.48,-1323437,-2541.0628027286384,nan,-,-,-,-,-
438,17.52,-1328855,-3115.460899527762,nan,-,-,-,-,-
439,17.56,-1334490,-2616.191555701812,nan,-,-,-,-,-
440,17.6,-1333192,-2502.2050533047595,nan,-,-,-,-,-
441,17.64,-1283720,-4422.943225370414,nan,-,-,-,-,-
442,17.68,-1268404,-5453.143190484894,nan,-,-,-,-,-
443,17.72,-1272089,-5597.791243316555,nan,-,-,-,-,-
444,17.76,-1277544,-4994.59340607398,nan,-,-,-,-,-
445,17.8,-1280538,-3696.55834885871,nan,-,-,-,-,-
446,17.84,-1285343,-1855.0258282433524,nan,-,-,-,-,-
447,17.88,-1288180,99.2198648722715,nan,-,-,-,-,-
448,17.92,-1283884,2062.9320187391677,nan,-,-,-,-,-
449,17.96,-1283256,4635.396374568617,nan,-,-,-,-,-
451,18.04,-1294997,8792.450928432754,nan,-,-,-,-,-
452,18.08,-1302958,7090.703456582232,nan,-,-,-,-,-
453,18.12,-1308901,2852.305507459656,nan,-,-,-,-,-
454,18.16,-1315784,-1157.460835319369,nan,-,-,-,-,-
455,18.2,-1321800,-2894.3292166565225,nan,-,-,-,-,-
456,18.24,-1327357,-2540.8584135175643,nan,-,-,-,-,-
457,18.28,-1332828,-1587.1000897490644,nan,-,-,-,-,-
458,18.32,-1329695,-1437.69593380888,nan,-,-,-,-,-
459,18.36,-1280468,-3508.93542535312,nan,-,-,-,-,-
460,18.4,-1261738,-4893.214776353256,nan,-,-,-,-,-
461,18.44,-1262326,-5243.980875070036,nan,-,-,-,-,-
462,18.48,-1265513,-4620.1596248375445,nan,-,-,-,-,-
463,18.52,-1266169,-3254.8867314814242,nan,-,-,-,-,-
464,18.56,-1267313,-1500.9893077231181,nan,-,-,-,-,-
465,18.6,-1271287,404.270501415529,nan,-,-,-,-,-
466,18.64,-1271143,2416.957799243997,nan,-,-,-,-,-
