muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
308,12.32,-16775422,-22.073905948427466,nan,-,-,-,-,-,"[50, 20, 15]",-
309,12.36,-16775495,-11.335859003844305,nan,-,-,-,-,-,"[50, 20, 15]",-
310,12.4,-16775566,-24.792556309784437,nan,-,-,-,-,-,"[50, 20, 15]",-
311,12.44,-16775621,-13.338881419443101,nan,-,-,-,-,-,"[50, 20, 15]",-
312,12.48,-16775539,3.5840441894661113,nan,-,-,-,-,-,"[50, 20, 15]",-
313,12.52,-16775511,18.413368189227388,nan,-,-,-,-,-,"[50, 20, 15]",-
314,12.56,-16775514,5.501189054676134,nan,-,-,-,-,-,"[50, 20, 15]",-
315,12.6,-16775546,29.823674579901557,nan,-,-,-,-,-,"[50, 20, 15]",-
316,12.64,-16775481,29.500276773800188,nan,-,-,-,-,-,"[50, 20, 15]",-
317,12.68,-16775379,2.4190263626927493,nan,-,-,-,-,-,"[50, 20, 15]",-
318,12.72,-16775370,-10.1439261602095,nan,-,-,-,-,-,"[50, 20, 15]",-
319,12.76,-16775356,-38.40501015449636,nan,-,-,-,-,-,"[50, 20, 15]",-
320,12.8,-16775352,-2.24198327224181,nan,-,-,-,-,-,"[50, 20, 15]",-
321,12.84,-16775499,-9.761894908031785,nan,-,-,-,-,-,"[50, 20, 15]",-
322,12.88,-16775523,18.20846609147389,nan,-,-,-,-,-,"[50, 20, 15]",-
323,12.92,-16775490,41.90213175474,nan,-,-,-,-,-,"[50, 20, 15]",-
324,12.96,-16775493,26.50198180050542,nan,-,-,-,-,-,"[50, 20, 15]",-
325,13.0,-16775507,23.737533342510382,nan,-,-,-,-,-,"[50, 20, 15]",-
326,13.04,-16775461,23.709131543416802,nan,-,-,-,-,-,"[50, 20, 15]",-
327,13.08,-16775622,18.821744213656117,nan,-,-,-,-,-,"[50, 20, 15]",-
328,13.12,-16775548,29.954858594514846,nan,-,-,-,-,-,"[50, 20, 15]",-
329,13.16,-16775608,-0.49725956232144575,nan,-,-,-,-,-,"[50, 20, 15]",-
330,13.2,-16775545,-9.281420016681437,nan,-,-,-,-,-,"[50, 20, 15]",-
331,13.24,-16775485,-40.779572366229644,nan,-,-,-,-,-,"[50, 20, 15]",-
332,13.28,-16775273,-45.93397314010032,nan,-,-,-,-,-,"[50, 20, 15]",-
333,13.32,-16775446,-14.900380452207823,nan,-,-,-,-,-,"[50, 20, 15]",-
334,13.36,-16775475,-9.933452592565233,nan,-,-,-,-,-,"[50, 20, 15]",-
335,13.4,-16775518,-12.342343290657126,nan,-,-,-,-,-,"[50, 20, 15]",-
336,13.44,-16775528,-9.826045872071589,nan,-,-,-,-,-,"[50, 20, 15]",-
337,13.48,-16775625,-4.275524956675097,nan,-,-,-,-,-,"[50, 20, 15]",-
338,13.52,-16775555,-18.41610252679622,nan,-,-,-,-,-,"[50, 20, 15]",-
339,13.56,-16775598,16.737111488967685,nan,-,-,-,-,-,"[50, 20, 15]",-
340,13.6,-16775603,5.541907315174291,nan,-,-,-,-,-,"[50, 20, 15]",-
341,13.64,-16775601,23.50847582026966,nan,-,-,-,-,-,"[50, 20, 15]",-
342,13.68,-16775544,27.7545096672542,nan,-,-,-,-,-,"[50, 20, 15]",-
343,13.72,-16775408,-22.33519348490336,nan,-,-,-,-,-,"[50, 20, 15]",-
344,13.76,-16775320,54.37484026228328,nan,-,-,-,-,-,"[50, 20, 15]",-
345,13.8,-16775456,1.0473256217635294,nan,-,-,-,-,-,"[50, 20, 15]",-
346,13.84,-16775606,-19.11386232415497,nan,-,-,-,-,-,"[50, 20, 15]",-
347,13.88,-16775544,-12.99811187580617,nan,-,-,-,-,-,"[50, 20, 15]",-
348,13.92,-16775396,-42.20018258711594,nan,-,-,-,-,-,"[50, 20, 15]",-
349,13.96,-16775443,16.78616482122127,nan,-,-,-,-,-,"[50, 20, 15]",-
350,14.0,-16775376,-2.7590060639002707,nan,-,-,-,-,-,"[50, 20, 15]",-
351,14.04,-16775388,18.45088660346388,nan,-,-,-,-,-,"[50, 20, 15]",-
352,14.08,-16775452,36.36238252137421,nan,-,-,-,-,-,"[50, 20, 15]",-
353,14.12,-16775370,38.928274998492604,nan,-,-,-,-,-,"[50, 20, 15]",-
354,14.16,-16775392,32.24803025015587,nan,-,-,-,-,-,"[50, 20, 15]",-
355,14.2,-16775433,-4.411703177079309,nan,-,-,-,-,-,"[50, 20, 15]",-
356,14.24,-16775471,-35.76660387622414,nan,-,-,-,-,-,"[50, 20, 15]",-
357,14.28,-16775522,4.975113374649576,nan,-,-,-,-,-,"[50, 20, 15]",-
358,14.32,-16775573,62.193727915295995,nan,-,-,-,-,-,"[50, 20, 15]",-
359,14.36,-16775543,50.26132534140259,nan,-,-,-,-,-,"[50, 20, 15]",-
360,14.4,-16775550,6.108858396679325,nan,-,-,-,-,-,"[50, 20, 15]",-
361,14.44,-16775528,14.057027892566081,nan,-,-,-,-,-,"[50, 20, 15]",-
362,14.48,-16775402,-24.091727081204155,nan,-,-,-,-,-,"[50, 20, 15]",-
363,14.52,-16775424,-26.277144270955006,nan,-,-,-,-,-,"[50, 20, 15]",-
364,14.56,-16775530,-1.573491738029744,nan,-,-,-,-,-,"[50, 20, 15]",-
365,14.6,-16775443,-39.96415507852754,nan,-,-,-,-,-,"[50, 20, 15]",-
366,14.64,-16775478,50.095366877157765,nan,-,-,-,-,-,"[50, 20, 15]",-
367,14.68,-16775546,37.540819036372106,nan,-,-,-,-,-,"[50, 20, 15]",-
368,14.72,-16775512,14.888086887456183,nan,-,-,-,-,-,"[50, 20, 15]",-
369,14.76,-16775435,-10.11325533813288,nan,-,-,-,-,-,"[50, 20, 15]",-
370,14.8,-16775459,13.634786039222773,nan,-,-,-,-,-,"[50, 20, 15]",-
371,14.84,-16775394,5.382418743659283,nan,-,-,-,-,-,"[50, 20, 15]",-
372,14.88,-16775328,8.304328954406122,nan,-,-,-,-,-,"[50, 20, 15]",-
373,14.92,-16775381,12.989387766373207,nan,-,-,-,-,-,"[50, 20, 15]",-
374,14.96,-16775499,-14.179176606731005,nan,-,-,-,-,-,"[50, 20, 15]",-
375,15.0,-16775450,-15.888843797475632,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
376,15.04,-16775595,31.823407749678484,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
377,15.08,-16775535,1.7914015476136498,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
378,15.12,-16775629,20.538829870783644,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
379,15.16,-16775523,35.27258367884556,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
380,15.2,-16775579,17.419581294910827,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
381,15.24,-16775590,3.9286275810716456,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
382,15.28,-16775436,-0.42522302820929614,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
383,15.32,-16775356,-17.84406707446947,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
384,15.36,-16775411,45.70849493964623,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
385,15.4,-16775387,9.422555196177589,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
386,15.44,-16775502,-15.534100691988971,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
387,15.48,-16775504,-31.081836428728003,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
388,15.52,-16775411,2.529114579404228,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
389,15.56,-16775588,13.208295385899408,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
390,15.6,-16775586,24.68972356635993,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
391,15.64,-16775557,6.429442422760982,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
392,15.68,-16775585,22.605001319008313,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
393,15.72,-16775475,28.289048098742352,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
394,15.76,-16775452,0.692217004482174,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
395,15.8,-16775433,-34.66092112731282,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
396,15.84,-16775420,-28.963134088497146,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
397,15.88,-16775541,-33.16943315144363,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
398,15.92,-16775500,-6.494187005437597,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
399,15.96,-16775513,-4.270067648692269,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
400,16.0,-16775506,-36.88360197113084,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
401,16.04,-16775550,20.654475220869156,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
402,16.08,-16775505,23.60922285888211,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
403,16.12,-16775625,31.786141898849642,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
404,16.16,-16775597,43.2365707272846,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
405,16.2,-16775421,-5.326216779152055,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
406,16.24,-16775324,-24.994530229805044,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
407,16.28,-16775421,-27.3868729815441,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
408,16.32,-16775425,-36.920479163920525,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
409,16.36,-16775516,7.218771424029634,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
410,16.4,-16775401,-13.627354551337246,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
411,16.44,-16775451,-3.5736360706800046,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
412,16.48,-16775448,-3.47345327706759,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
413,16.52,-16775636,20.753725790690943,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
414,16.56,-16775601,18.627628324563762,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
415,16.6,-16775636,65.00637846887736,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
416,16.64,-16775519,55.69789110278148,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
417,16.68,-16775452,-2.994015665751644,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
418,16.72,-16775463,-42.33122174021594,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
419,16.76,-16775399,-14.539138896710178,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
420,16.8,-16775424,-14.22465905816532,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
421,16.84,-16775584,7.791897760236324,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
422,16.88,-16775561,-32.481019162727215,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
423,16.92,-16775349,-43.7568917795181,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
424,16.96,-16775509,-33.737458483363575,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
425,17.0,-16775526,29.51583163022649,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
426,17.04,-16775588,35.5480143469804,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
427,17.08,-16775515,50.25905981848483,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
428,17.12,-16775473,17.515129310149295,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
429,17.16,-16775456,-5.686449438224789,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
430,17.2,-16775410,-10.112297812593516,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
431,17.24,-16775417,-34.32499558858798,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
432,17.28,-16775470,-28.227376453061787,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
433,17.32,-16775366,12.865343680684711,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
434,17.36,-16775433,20.36684057370749,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
435,17.4,-16775467,-42.454283840721835,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
436,17.44,-16775511,7.3821403924685765,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
437,17.48,-16775413,7.656336111787115,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
438,17.52,-16775460,38.97599410708108,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
439,17.56,-16775442,23.274521873029,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
440,17.6,-16775442,13.66837482127697,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
441,17.64,-16775420,6.92325523919513,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
442,17.68,-16775630,10.706048989063785,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
443,17.72,-16775610,73.71360329915323,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
444,17.76,-16775482,8.43223703003168,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
445,17.8,-16775581,-19.013771569412505,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
446,17.84,-16775581,-5.555578339305024,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
447,17.88,-16775583,1.2434940245636406,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
448,17.92,-16775504,6.24729165816222,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
449,17.96,-16775427,-34.140685511827414,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
450,18.0,-16775432,-14.75157303970068,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
451,18.04,-16775579,-21.59755072372519,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
452,18.08,-16775593,-26.309413258601225,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
453,18.12,-16775596,-39.67245133924408,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
454,18.16,-16775587,23.73761085533654,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
455,18.2,-16775490,16.737949831491747,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
456,18.24,-16775466,-22.124209477596796,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
457,18.28,-16775442,7.0092038922396345,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
458,18.32,-16775450,13.174568359365782,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
459,18.36,-16775496,24.17910436076997,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
460,18.4,-16775509,3.402816328357519,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
461,18.44,-16775486,-26.506119848515326,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
462,18.48,-16775362,-43.311449500028246,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
463,18.52,-16775481,-46.50427842475361,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
464,18.56,-16775523,28.385088030439178,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
465,18.6,-16775533,39.086205224029875,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
466,18.64,-16775548,45.77917207486856,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
467,18.68,-16775558,15.442883975175754,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
468,18.72,-16775498,7.6899164989171105,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
469,18.76,-16775447,-10.948272778960863,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
470,18.8,-16775471,-10.882999605832012,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
471,18.84,-16775507,4.083248088581048,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
472,18.88,-16775442,7.480761015775905,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
473,18.92,-16775485,5.118044301661566,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
474,18.96,-16775532,-40.47567341022504,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
475,19.0,-16775500,-13.822617820640959,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
476,19.04,-16775609,9.479348282579048,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
477,19.08,-16775616,14.996823246605532,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
478,19.12,-16775540,15.17224562501128,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
479,19.16,-16775545,-15.687370300687984,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
480,19.2,-16775490,5.0672044349485015,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
481,19.24,-16775465,-21.472782211525143,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
482,19.28,-16775467,-18.80194130879868,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
483,19.32,-16775422,-14.146588818524565,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
484,19.36,-16775504,-29.001437660961685,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
485,19.4,-16775367,-32.11425127243131,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
486,19.44,-16775317,-58.52498734055759,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
487,19.48,-16775504,-2.9428814657726967,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
488,19.52,-16775447,-63.77126956333781,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
489,19.56,-16775475,-62.935266408438814,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
490,19.6,-16775485,18.35592592306064,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
491,19.64,-16775430,20.86951642738454,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
492,19.68,-16775517,17.443169625468556,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
493,19.72,-16775419,8.68595610043049,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
494,19.76,-16775450,10.89898494672385,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
495,19.8,-16775605,10.81669505261641,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
496,19.84,-16775521,22.742815101691964,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
497,19.88,-16775573,-9.602885426261949,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
498,19.92,-16775583,-25.4378003350131,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
499,19.96,-16775456,0.8193098685173135,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
500,20.0,-16775463,-10.02398678932906,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
501,20.04,-16775469,-8.334993968990942,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
502,20.08,-16775475,-7.753966753795157,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
503,20.12,-16775509,-19.47037089595395,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
504,20.16,-16775378,-10.255723188174686,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
505,20.2,-16775424,-38.91736309199182,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
506,20.24,-16775503,-26.546022884837203,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
507,20.28,-16775593,-16.027746250222634,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
508,20.32,-16775631,32.30612695155362,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
509,20.36,-16775341,5.652623989496022,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
510,20.4,-16775316,20.071338356815858,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
511,20.44,-16775281,-17.635291270815422,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
512,20.48,-16775397,-1.7659798614278455,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
513,20.52,-16775455,1.6784927577639772,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
514,20.56,-16775490,5.653948488034912,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
515,20.6,-16775483,14.177576096507925,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
516,20.64,-16775622,-2.5375778091400245,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
517,20.68,-16775630,0.7426018139250985,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
518,20.72,-16775618,10.374779792070228,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
519,20.76,-16775593,33.33708484265413,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
520,20.8,-16775581,49.750405398276946,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
521,20.84,-16775599,-4.33089468816581,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
522,20.88,-16775534,-23.984516260038816,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
523,20.92,-16775543,-46.09020777851174,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
524,20.96,-16775397,-40.40956541584491,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
525,21.0,-16775397,-32.829033343393924,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
526,21.04,-16775557,-24.12263278584434,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
527,21.08,-16775487,-31.07865396688927,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
528,21.12,-16775574,10.633402556586052,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
529,21.16,-16775571,5.332418596217314,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
530,21.2,-16775624,11.247848146244706,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
531,21.24,-16775580,10.101200942548008,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
532,21.28,-16775635,14.126898211194916,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
533,21.32,-8647,-4232859.434914988,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
534,21.36,-16776893,32265.098583462706,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
535,21.4,-16776527,108540.43385603033,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
536,21.44,-60988,-4068202.856999365,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
537,21.48,-16477549,161678.2505761715,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
538,21.52,-16691487,279352.0525664873,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
539,21.56,-16689896,311587.7717403734,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
540,21.6,-1980,-3906966.6128200246,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
541,21.64,-891,-3898726.3800457143,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
542,21.68,-710,-3878188.223580505,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
543,21.72,-16615951,351910.2669878953,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
544,21.76,-16625129,360322.5282183417,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
545,21.8,-16637759,8495165.78438542,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
546,21.84,-16685832,139785.38943737623,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
547,21.88,-16665001,81415.61749691862,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
548,21.92,-2096921,-1076122.8650758779,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
549,21.96,-2096921,629105.8175571798,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
550,22.0,-2096921,1080732.2818252402,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
551,22.04,-2096921,161668.47357698384,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
552,22.08,-2096921,-1155708.0763010052,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
553,22.12,-2096921,-957373.0080718786,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
554,22.16,-2096921,-656626.6403604272,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
555,22.2,-2096921,913425.7141534972,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
556,22.24,-2096921,1017439.230317989,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
557,22.28,-2096921,1040310.5154175212,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
558,22.32,-2096921,979500.3907667494,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
559,22.36,-2096921,822480.3638133346,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
560,22.4,-2096921,-460684.7308474697,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
561,22.44,-2096921,-484280.0420090434,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
562,22.48,-16775603,6778582.025199038,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
563,22.52,-267565,-482928.1430420254,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
