muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma,limites_alarma,descripcion_alarma
137,5.48,-16775591,-4.648749131062575,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
138,5.52,-16775567,-0.9791171237935345,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
139,5.56,-16775585,-10.127753802159702,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
140,5.6,-16775642,-0.5067445680629672,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
141,5.64,-16775648,3.924305618804298,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
142,5.68,-16775702,30.758922160833894,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
143,5.72,-16775613,-3.85945361578402,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
144,5.76,-16775677,47.59409433165065,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
145,5.8,-16775570,13.859185085002508,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
146,5.84,-16775587,-15.214742246134668,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
147,5.88,-16775545,-9.480690905573608,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
148,5.92,-16775551,-57.73854548303006,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
149,5.96,-16775563,-16.860311146006644,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
150,6.0,-16775598,-22.75771928442704,nan,nan,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
151,6.04,-16775648,-14.48914525651942,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
152,6.08,-16775702,9.554727373022894,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
153,6.12,-16775665,11.199082412605362,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
154,6.16,-16775558,23.546368775064014,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
155,6.2,-16775514,-2.960144189201684,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
156,6.24,-16775600,28.548510221991574,nan,-,-,-,-,Desconexión,"[50, 20, 15]",Desconexión del sensor
