muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento 
1947,38.94,-1793007,4449.311614443819,35,-,-,-,-
1948,38.96,-1791984,4677.676467270756,35,-,-,-,-
1949,38.98,-1792285,4379.741991786502,35,-,-,-,-
1950,39.0,-1794062,3722.106110553399,39,37.5,-,-,-
1951,39.02,-1795525,2827.038574196352,39,-,-,-,-
1952,39.04,-1795619,1871.2770488390452,39,-,-,-,-
1953,39.06,-1799814,1432.7143476940328,39,-,-,-,-
1954,39.08,-1800636,967.5035842278685,39,-,-,-,-
1955,39.1,-1804313,878.720206979353,39,-,-,-,-
1956,39.12,-1802357,400.0341639151102,39,-,-,-,-
1957,39.14,-1805988,287.47038323466586,39,-,-,-,-
1958,39.16,-1807954,-67.3904391714641,39,-,-,-,-
1959,39.18,-1805108,-889.9562505455315,39,-,-,-,-
1960,39.2,-1808785,-1244.1734299582067,39,-,-,-,-
1961,39.22,-1812182,-1573.4196723361847,39,-,-,-,-
1962,39.24,-1813134,-1981.8145877147472,39,-,-,-,-
1963,39.26,-1815842,-2113.017812831503,39,-,-,-,-
1964,39.28,-1800499,-3462.8275627668727,39,-,-,-,-
1965,39.3,-1795387,-3846.5051044187294,39,-,-,-,-
1966,39.32,-1785510,-4395.942373829661,39,-,-,-,-
1967,39.34,-1780807,-4328.598000120244,39,-,-,-,-
1968,39.36,-1781532,-3593.1675563301014,39,-,-,-,-
1969,39.38,-1782636,-2548.8230612924817,39,-,-,-,-
1970,39.4,-1784864,-1133.2438331774265,39,-,-,-,-
1971,39.42,-1785831,420.5451839558709,39,-,-,-,-
1972,39.44,-1781578,1679.4270683420787,39,-,-,-,-
1973,39.46,-1781748,3167.465485034404,39,-,-,-,-
1974,39.48,-1779658,4114.0861099549975,39,-,-,-,-
1975,39.5,-1779288,4610.163181756945,39,-,-,-,-
1976,39.52,-1778080,4389.230828784356,39,-,-,-,-
1977,39.54,-1781313,3960.11149502547,39,-,-,-,-
1978,39.56,-1781593,2997.137607758512,39,-,-,-,-
1979,39.58,-1784026,2168.94858366054,39,-,-,-,-
1980,39.6,-1786671,1533.0381556060693,39,-,-,-,-
1981,39.62,-1786975,967.1076539048081,39,-,-,-,-
1982,39.64,-1786603,547.7164001185383,39,-,-,-,-
1983,39.66,-1786691,244.23572559790227,39,-,-,-,-
1984,39.68,-1787343,-48.23144009765019,39,-,-,-,-
1985,39.7,-1788606,-382.0266493344852,39,-,-,-,-
1986,39.72,-1791138,-693.1167307642654,39,-,-,-,-
1987,39.74,-1791320,-1193.055659404422,39,-,-,-,-
1988,39.76,-1795902,-1287.4701186487027,39,-,-,-,-
1989,39.78,-1795346,-1654.1041926724156,39,-,-,-,-
1990,39.8,-1797896,-1653.4718847128788,39,-,-,-,-
1991,39.82,-1801546,-1479.8570457983296,39,-,-,-,-
1992,39.84,-1793952,-2136.5328342274584,39,-,-,-,-
1993,39.86,-1781970,-3120.5648984119816,39,-,-,-,-
1994,39.88,-1770698,-4001.169646514758,39,-,-,-,-
1995,39.9,-1768903,-4021.731393523176,39,-,-,-,-
1996,39.92,-1768704,-3682.435898736474,39,-,-,-,-
1997,39.94,-1768277,-3029.392417743151,39,-,-,-,-
1998,39.96,-1767775,-1999.419039990391,39,-,-,-,-
1999,39.98,-1770094,-402.64345686093475,39,-,-,-,-
2000,40.0,-1770631,1269.6275813597426,39,-,-,-,-
2001,40.02,-1769008,2753.87888221673,39,-,-,-,-
2002,40.04,-1766430,3861.54916948668,39,-,-,-,-
2003,40.06,-1763675,4404.75797459619,39,-,-,-,-
2004,40.08,-1762089,4366.162956818762,39,-,-,-,-
2005,40.1,-1764178,3999.1856769181686,39,-,-,-,-
2006,40.12,-1764564,3115.3337490639433,39,-,-,-,-
2007,40.14,-1767930,2363.1225539142815,39,-,-,-,-
2008,40.16,-1770979,1729.7843242607205,39,-,-,-,-
2009,40.18,-1772624,1247.0289927787544,39,-,-,-,-
2010,40.2,-1772772,889.2994711646843,39,-,-,-,-
2011,40.22,-1776094,895.9347232248056,39,-,-,-,-
2012,40.24,-1777008,683.8690058771263,39,-,-,-,-
2013,40.26,-1776140,184.97855174540018,39,-,-,-,-
2014,40.28,-1779056,-205.8974555285131,39,-,-,-,-
2015,40.3,-1778677,-973.4854629017254,39,-,-,-,-
2016,40.32,-1780545,-1577.4906453114163,39,-,-,-,-
2017,40.34,-1780506,-2210.7289725330184,39,-,-,-,-
2018,40.36,-1785491,-2260.4319141843634,39,-,-,-,-
2019,40.38,-1788948,-2214.6265550584058,39,-,-,-,-
2020,40.4,-1787120,-2402.7925698560084,39,-,-,-,-
2021,40.42,-1769953,-3638.3817455213193,39,-,-,-,-
2022,40.44,-1759524,-4242.306091688639,39,-,-,-,-
2023,40.46,-1757243,-4092.673466876022,39,-,-,-,-
2024,40.48,-1755019,-3775.0477678269563,39,-,-,-,-
2025,40.5,-1756280,-2969.6518543390994,39,-,-,-,-
2026,40.52,-1759119,-1766.306901686521,39,-,-,-,-
2027,40.54,-1758971,-501.40842047908245,39,-,-,-,-
2028,40.56,-1759617,1047.3794020881314,39,-,-,-,-
2029,40.58,-1757763,2453.8449087145627,39,-,-,-,-
2030,40.6,-1755824,3642.8862886959787,39,-,-,-,-
2031,40.62,-1751746,4185.701439542374,39,-,-,-,-
2032,40.64,-1751700,4382.104369204839,39,-,-,-,-
2033,40.66,-1751260,3908.5990408847492,39,-,-,-,-
2034,40.68,-1756592,3439.7553737708104,39,-,-,-,-
2035,40.7,-1756727,2436.671837339787,39,-,-,-,-
2036,40.72,-1762476,1992.9038617362494,39,-,-,-,-
2037,40.74,-1759081,1117.7700700139694,39,-,-,-,-
2038,40.76,-1762709,1035.4745173010506,39,-,-,-,-
2039,40.78,-1762344,775.7442539684253,39,-,-,-,-
2040,40.8,-1766965,859.8845111586725,39,-,-,-,-
2041,40.82,-1767962,506.374909030299,39,-,-,-,-
2042,40.84,-1767731,-129.8285583483348,39,-,-,-,-
2043,40.86,-1771322,-594.8841624174111,39,-,-,-,-
2044,40.88,-1770080,-1432.7669372357104,39,-,-,-,-
2045,40.9,-1774434,-1731.0222754672068,39,-,-,-,-
2046,40.92,-1777468,-1959.4691835726835,39,-,-,-,-
2047,40.94,-1779182,-2123.5092197764707,39,-,-,-,-
2048,40.96,-1770834,-2924.730037878158,39,-,-,-,-
2049,40.98,-1752427,-4367.082914609649,39,-,-,-,-
2050,41.0,-1746854,-4659.73585754562,39,-,-,-,-
2051,41.02,-1750409,-4041.0027809224957,39,-,-,-,-
2052,41.04,-1748664,-3574.021840477988,39,-,-,-,-
2053,41.06,-1750681,-2525.8720514799643,39,-,-,-,-
2054,41.08,-1751947,-1232.92063167194,39,-,-,-,-
2055,41.1,-1753436,320.64477925226083,39,-,-,-,-
2056,41.12,-1750123,1606.4598651106103,39,-,-,-,-
2057,41.14,-1751064,3088.9451872712552,39,-,-,-,-
2058,41.16,-1747478,3827.935166205083,39,-,-,-,-
2059,41.18,-1747564,4240.621923486895,39,-,-,-,-
2060,41.2,-1750260,4189.807915605287,39,-,-,-,-
2061,41.22,-1752435,3573.081374858091,39,-,-,-,-
2062,41.24,-1755799,2793.766966501974,39,-,-,-,-
2063,41.26,-1756815,1862.7141803964942,39,-,-,-,-
2064,41.28,-1756999,1077.432631556867,39,-,-,-,-
2065,41.3,-1758180,616.9028474924808,39,-,-,-,-
2066,41.32,-1758404,255.24594999352394,39,-,-,-,-
2067,41.34,-1762404,229.0249932622064,39,-,-,-,-
2068,41.36,-1763868,-49.18211674044869,39,-,-,-,-
2069,41.38,-1765161,-432.58004957307094,39,-,-,-,-
2070,41.4,-1767294,-805.9597803231964,39,-,-,-,-
2071,41.42,-1768262,-1248.2666959692533,39,-,-,-,-
2072,41.44,-1768962,-1623.034297026028,39,-,-,-,-
2073,41.46,-1773218,-1611.0410640676573,39,-,-,-,-
2074,41.48,-1776667,-1568.9803001911778,39,-,-,-,-
2075,41.5,-1777207,-1701.2886262636357,39,-,-,-,-
2076,41.52,-1765344,-2750.678482187409,39,-,-,-,-
2077,41.54,-1750532,-3951.7290798871472,39,-,-,-,-
2078,41.56,-1747129,-4126.711101917848,39,-,-,-,-
2079,41.58,-1746800,-3839.5506314875674,39,-,-,-,-
2080,41.6,-1748628,-3102.3577743241585,39,-,-,-,-
2081,41.62,-1753050,-1849.9515427789738,39,-,-,-,-
2082,41.64,-1751402,-756.8700374013233,39,-,-,-,-
2083,41.66,-1752563,779.3476262475051,39,-,-,-,-
2084,41.68,-1750495,2131.7742416970113,39,-,-,-,-
2085,41.7,-1750565,3464.980791505348,39,-,-,-,-
2086,41.72,-1748641,4197.090266160738,39,-,-,-,-
2087,41.74,-1748647,4439.914443180423,39,-,-,-,-
2088,41.76,-1747264,3926.6556597116023,39,-,-,-,-
2089,41.78,-1753181,3501.501669359702,39,-,-,-,-
2090,41.8,-1755630,2629.27871583848,39,-,-,-,-
2091,41.82,-1756400,1722.230911499304,39,-,-,-,-
2092,41.84,-1758993,1205.6682104532938,39,-,-,-,-
2093,41.86,-1759713,798.2889528134929,39,-,-,-,-
2094,41.88,-1765475,916.1329309186603,39,-,-,-,-
2095,41.9,-1767975,770.5340116940843,39,-,-,-,-
2096,41.92,-1769760,440.461438447408,39,-,-,-,-
2097,41.94,-1772236,-3.5993070320309926,39,-,-,-,-
2098,41.96,-1772984,-707.2900770197402,39,-,-,-,-
2099,41.98,-1773863,-1435.9111047636943,39,-,-,-,-
2100,42.0,-1775621,-2029.026903791253,37,37.0,-,-,-
2101,42.02,-1778410,-2400.6381450842164,37,-,-,-,-
2102,42.04,-1786019,-2236.2095372073927,37,-,-,-,-
2103,42.06,-1779864,-2962.5115461800165,37,-,-,-,-
2104,42.08,-1776234,-3335.14650352716,37,-,-,-,-
2105,42.1,-1760100,-4488.462539890004,37,-,-,-,-
2106,42.12,-1758996,-4293.470758922424,37,-,-,-,-
2107,42.14,-1762804,-3519.0642597995466,37,-,-,-,-
2108,42.16,-1764254,-2729.2289819100424,37,-,-,-,-
2109,42.18,-1765019,-1795.9022676508648,37,-,-,-,-
2110,42.2,-1765659,-683.4855388950728,37,-,-,-,-
2111,42.22,-1766971,618.0400540152355,37,-,-,-,-
2112,42.24,-1766220,1778.2919641943201,37,-,-,-,-
2113,42.26,-1765002,2733.709390894286,37,-,-,-,-
2114,42.28,-1767411,3587.386682622771,37,-,-,-,-
2115,42.3,-1770811,3986.4623223564117,37,-,-,-,-
2116,42.32,-1772210,3690.129963689532,37,-,-,-,-
2117,42.34,-1772938,2949.6258413520295,37,-,-,-,-
2118,42.36,-1774671,2131.183786595819,37,-,-,-,-
2119,42.38,-1777468,1451.2831476011443,37,-,-,-,-
2120,42.4,-1780105,926.4738075923824,37,-,-,-,-
2121,42.42,-1782391,545.0154635641047,37,-,-,-,-
2122,42.44,-1785076,301.05501521102633,37,-,-,-,-
2123,42.46,-1787001,31.421338000760443,37,-,-,-,-
2124,42.48,-1787736,-342.3993201876083,37,-,-,-,-
2125,42.5,-1787610,-796.876864217305,37,-,-,-,-
2126,42.52,-1788451,-1164.0423759211158,37,-,-,-,-
2127,42.54,-1793162,-1189.9958332081565,37,-,-,-,-
2128,42.56,-1794503,-1406.6985923326083,37,-,-,-,-
2129,42.58,-1797180,-1437.2826117927593,37,-,-,-,-
2130,42.6,-1795850,-1678.601212815295,37,-,-,-,-
2131,42.62,-1782513,-2723.987280250216,37,-,-,-,-
2132,42.64,-1772396,-3374.2307107074594,37,-,-,-,-
2133,42.66,-1769370,-3302.7252351904026,37,-,-,-,-
2134,42.68,-1770066,-2749.5252908264265,37,-,-,-,-
2135,42.7,-1774500,-1699.8439228007974,37,-,-,-,-
2136,42.72,-1773689,-828.4757742362854,37,-,-,-,-
2137,42.74,-1774214,361.4576132670436,37,-,-,-,-
2138,42.76,-1772550,1535.8534324151506,37,-,-,-,-
2139,42.78,-1772476,2831.5171256188305,37,-,-,-,-
2140,42.8,-1770003,3721.8831866055607,37,-,-,-,-
2141,42.82,-1771614,4478.559066446684,37,-,-,-,-
2142,42.84,-1772852,4623.43201594178,37,-,-,-,-
2143,42.86,-1774917,4272.550589988614,37,-,-,-,-
2144,42.88,-1775262,3416.6130342650445,37,-,-,-,-
2145,42.9,-1779145,2715.7121576423187,37,-,-,-,-
2146,42.92,-1780120,1887.0805408381475,37,-,-,-,-
2147,42.94,-1781556,1281.5951706874885,37,-,-,-,-
2148,42.96,-1783562,883.120908234414,37,-,-,-,-
2149,42.98,-1785681,566.4632358533199,37,-,-,-,-
2150,43.0,-1791289,496.2667937168426,37,-,-,-,-
2151,43.02,-1793431,86.91606817431602,37,-,-,-,-
2152,43.04,-1795565,-394.14822564320275,37,-,-,-,-
2153,43.06,-1796359,-1006.2157935874638,37,-,-,-,-
2154,43.08,-1798251,-1511.010883882489,37,-,-,-,-
2155,43.1,-1803534,-1697.555820107761,37,-,-,-,-
2156,43.12,-1797178,-2692.9470438308726,37,-,-,-,-
2157,43.14,-1783151,-4148.069232633483,37,-,-,-,-
2158,43.16,-1774264,-5006.6940992617365,37,-,-,-,-
2159,43.18,-1774376,-4894.1705648386815,37,-,-,-,-
2160,43.2,-1774547,-4430.800454076381,37,-,-,-,-
2161,43.22,-1778199,-3319.4194407246814,37,-,-,-,-
2162,43.24,-1773630,-2465.920148129122,37,-,-,-,-
2163,43.26,-1774325,-912.0917968764643,37,-,-,-,-
2164,43.28,-1777755,991.794093678971,37,-,-,-,-
2165,43.3,-1777598,2530.3952336932807,37,-,-,-,-
2166,43.32,-1775417,3569.591765933771,37,-,-,-,-
2167,43.34,-1775614,4235.211332593094,37,-,-,-,-
2168,43.36,-1775139,4202.174213230119,37,-,-,-,-
2169,43.38,-1775684,3678.785963983562,37,-,-,-,-
2170,43.4,-1778188,2958.400494106878,37,-,-,-,-
2171,43.42,-1779817,2087.9762878049614,37,-,-,-,-
2172,43.44,-1781144,1318.8649820853525,37,-,-,-,-
2173,43.46,-1781053,665.4584333753082,37,-,-,-,-
2174,43.48,-1780773,220.20190468964574,37,-,-,-,-
2175,43.5,-1786378,375.70177162290474,37,-,-,-,-
2176,43.52,-1788343,298.573786683648,37,-,-,-,-
2177,43.54,-1791743,285.35458307431327,37,-,-,-,-
2178,43.56,-1792930,8.99892050211929,37,-,-,-,-
2179,43.58,-1794955,-295.97488994014384,37,-,-,-,-
2180,43.6,-1797219,-640.9997443640568,37,-,-,-,-
2181,43.62,-1798751,-1058.1038937808535,37,-,-,-,-
2182,43.64,-1787840,-2392.772347112766,37,-,-,-,-
2183,43.66,-1772721,-3937.802328640888,37,-,-,-,-
2184,43.68,-1764736,-4722.929776389916,37,-,-,-,-
2185,43.7,-1765854,-4497.128557091673,37,-,-,-,-
2186,43.72,-1766510,-3909.631396374016,37,-,-,-,-
2187,43.74,-1766566,-2924.7825758079034,37,-,-,-,-
2188,43.76,-1764822,-1650.757914430631,37,-,-,-,-
2189,43.78,-1764563,54.48463828527292,37,-,-,-,-
2190,43.8,-1766299,2019.348921426064,37,-,-,-,-
2191,43.82,-1766737,3703.1526359997974,37,-,-,-,-
2192,43.84,-1765859,4805.506641305452,37,-,-,-,-
2193,43.86,-1765056,5217.707519501734,37,-,-,-,-
2194,43.88,-1765708,4996.812397577694,37,-,-,-,-
2195,43.9,-1768142,4312.379387438609,37,-,-,-,-
2196,43.92,-1771161,3346.2766959035107,37,-,-,-,-
2197,43.94,-1772755,2231.5382428944085,37,-,-,-,-
2198,43.96,-1775764,1383.3871395756705,37,-,-,-,-
2199,43.98,-1778837,767.1189526672024,37,-,-,-,-
2200,44.0,-1779841,187.12410777142577,37,-,-,-,-
2201,44.02,-1782702,-139.42796862873547,37,-,-,-,-
2202,44.04,-1785305,-466.7709619575453,37,-,-,-,-
2203,44.06,-1787373,-879.8829911074117,37,-,-,-,-
2204,44.08,-1789331,-1359.6141781169208,37,-,-,-,-
2205,44.1,-1791144,-1872.355971776724,37,-,-,-,-
2206,44.12,-1794909,-2196.5528566140056,37,-,-,-,-
2207,44.14,-1799981,-2328.5571116527262,37,-,-,-,-
2208,44.16,-1796615,-2983.282768974991,37,-,-,-,-
2209,44.18,-1784007,-4193.394363314417,37,-,-,-,-
2210,44.2,-1776079,-4857.103228103075,37,-,-,-,-
2211,44.22,-1776169,-4689.563603338047,37,-,-,-,-
2212,44.24,-1778962,-4078.856533963719,37,-,-,-,-
2213,44.26,-1780569,-3306.0263543141355,37,-,-,-,-
2214,44.28,-1780272,-2416.1286791610637,37,-,-,-,-
2215,44.3,-1784434,-949.7454827565552,37,-,-,-,-
2216,44.32,-1783660,279.1497551524417,37,-,-,-,-
2217,44.34,-1784433,1599.9852127937515,37,-,-,-,-
2218,44.36,-1783114,2517.6755137396467,37,-,-,-,-
2219,44.38,-1783416,3110.981864688966,37,-,-,-,-
2220,44.4,-1784538,3211.1419600135905,37,-,-,-,-
2221,44.42,-1787696,2960.211817769453,37,-,-,-,-
2222,44.44,-1791121,2412.8848792598715,37,-,-,-,-
2223,44.46,-1795346,1851.400706284273,37,-,-,-,-
2224,44.48,-1798288,1303.8214072642177,37,-,-,-,-
2225,44.5,-1801109,933.8282868685192,37,-,-,-,-
2226,44.52,-1803637,691.7086062847366,37,-,-,-,-
2227,44.54,-1805464,445.05686161854464,37,-,-,-,-
2228,44.56,-1807488,159.51659421023123,37,-,-,-,-
2229,44.58,-1808523,-310.5209828058064,37,-,-,-,-
2230,44.6,-1812026,-685.643790124745,37,-,-,-,-
2231,44.62,-1803575,-1983.5591944796688,37,-,-,-,-
2232,44.64,-1792715,-3333.5196536938965,37,-,-,-,-
2233,44.66,-1784913,-4168.440282995289,37,-,-,-,-
2234,44.68,-1785340,-3991.601374886228,37,-,-,-,-
2235,44.7,-1786684,-3328.4615240187977,37,-,-,-,-
2236,44.72,-1786264,-2405.952941591122,37,-,-,-,-
2237,44.74,-1786662,-1092.532735832021,37,-,-,-,-
2238,44.76,-1787264,447.8977136077265,37,-,-,-,-
2239,44.78,-1791840,2328.0754078295586,37,-,-,-,-
2240,44.8,-1793079,3761.7126602889784,37,-,-,-,-
2241,44.82,-1793187,4683.301797018821,37,-,-,-,-
2242,44.84,-1793974,5054.259152253969,37,-,-,-,-
2243,44.86,-1796335,4886.29112449855,37,-,-,-,-
2244,44.88,-1799548,4221.055271178098,37,-,-,-,-
2245,44.9,-1804009,3303.8388446097997,37,-,-,-,-
2246,44.92,-1810632,2447.9113169431403,37,-,-,-,-
2247,44.94,-1815327,1525.6249807428194,37,-,-,-,-
2248,44.96,-1818536,661.3746073836937,37,-,-,-,-
2249,44.98,-1819313,-211.64420518021143,37,-,-,-,-
2250,45.0,-1825705,-532.8470290782952,43,38.5,-,-,-
2251,45.02,-1828676,-1075.3206321622965,43,-,-,-,-
2252,45.04,-1831047,-1681.945787677505,43,-,-,-,-
2253,45.06,-1811263,-3979.4778654819993,43,-,-,-,-
2254,45.08,-1810513,-4701.421517622715,43,-,-,-,-
2255,45.1,-1814849,-4780.802681939101,43,-,-,-,-
2256,45.12,-1814911,-4822.514814410473,43,-,-,-,-
2257,45.14,-1818017,-4197.572613420051,43,-,-,-,-
2258,45.16,-1821031,-3155.5642491970916,43,-,-,-,-
2259,45.18,-1825528,-1678.2718241491916,43,-,-,-,-
2260,45.2,-1829539,-99.58287749681813,43,-,-,-,-
2261,45.22,-1832535,1302.6086132351243,43,-,-,-,-
2262,45.24,-1832377,2117.841432050659,43,-,-,-,-
2263,45.26,-1833680,2506.494750881468,43,-,-,-,-
2264,45.28,-1834999,2290.837781913806,43,-,-,-,-
2265,45.3,-1839011,1774.6759356619236,43,-,-,-,-
2266,45.32,-1841841,894.4562500862039,43,-,-,-,-
2267,45.34,-1843809,-51.46246867770151,43,-,-,-,-
2268,45.36,-1847143,-676.8492704863875,43,-,-,-,-
2269,45.38,-1850240,-1003.5241565460553,43,-,-,-,-
2270,45.4,-1852608,-1084.2647187033592,43,-,-,-,-
2271,45.42,-1857050,-804.7397154133537,43,-,-,-,-
2272,45.44,-1859608,-604.848473496932,43,-,-,-,-
2273,45.46,-1860718,-568.059815093204,43,-,-,-,-
2274,45.48,-1856558,-1037.1228308048849,43,-,-,-,-
2275,45.5,-1847152,-1973.860893695115,43,-,-,-,-
2276,45.52,-1842904,-2480.864854858759,43,-,-,-,-
2277,45.54,-1844119,-2419.9932148037824,43,-,-,-,-
2278,45.56,-1847029,-1989.7741209921114,43,-,-,-,-
2279,45.58,-1847812,-1429.2367848057856,43,-,-,-,-
2280,45.6,-1853886,-172.0221177110716,43,-,-,-,-
2281,45.62,-1853436,803.5870473535588,43,-,-,-,-
2282,45.64,-1859249,2326.220677238577,43,-,-,-,-
2283,45.66,-1858918,3235.8840259097997,43,-,-,-,-
2284,45.68,-1857505,3702.3866199531008,43,-,-,-,-
2285,45.7,-1861745,4085.0284560046366,43,-,-,-,-
2286,45.72,-1864741,3816.5929728370324,43,-,-,-,-
2287,45.74,-1866319,2995.1395862557683,43,-,-,-,-
2288,45.76,-1870435,2146.3632804358795,43,-,-,-,-
2289,45.78,-1876159,1436.5234590115379,43,-,-,-,-
2290,45.8,-1880364,790.6081265168705,43,-,-,-,-
2291,45.82,-1881950,181.5777106669875,43,-,-,-,-
2292,45.84,-1884613,-148.48304253407696,43,-,-,-,-
2293,45.86,-1887284,-380.35571345930384,43,-,-,-,-
2294,45.88,-1879555,-1399.5783769630414,43,-,-,-,-
2295,45.9,-1865400,-2909.733569383401,43,-,-,-,-
2296,45.92,-1862146,-3504.1174713611963,43,-,-,-,-
2297,45.94,-1862039,-3651.2098869705023,43,-,-,-,-
2298,45.96,-1865096,-3223.574784964434,43,-,-,-,-
2299,45.98,-1869378,-2284.1484048668444,43,-,-,-,-
2300,46.0,-1870056,-1197.8968536642096,43,-,-,-,-
2301,46.02,-1872104,312.4089598970414,43,-,-,-,-
2302,46.04,-1876013,2066.7093932828,43,-,-,-,-
2303,46.06,-1876401,3359.1632088145693,43,-,-,-,-
2304,46.08,-1876619,4157.062845560924,43,-,-,-,-
2305,46.1,-1878246,4387.418787746893,43,-,-,-,-
2306,46.12,-1879074,3857.27742784664,43,-,-,-,-
2307,46.14,-1882534,2996.7408905969187,43,-,-,-,-
2308,46.16,-1885027,1825.094428574651,43,-,-,-,-
2309,46.18,-1889737,887.696062199363,43,-,-,-,-
2310,46.2,-1894206,195.54926274823265,43,-,-,-,-
2311,46.22,-1893944,-535.4552868372139,43,-,-,-,-
2312,46.24,-1897858,-681.8187057382311,43,-,-,-,-
2313,46.26,-1898726,-918.3542847417793,43,-,-,-,-
2314,46.28,-1901476,-992.5294830028806,43,-,-,-,-
2315,46.3,-1903277,-1200.7817498552622,43,-,-,-,-
2316,46.32,-1905396,-1460.0133536502135,43,-,-,-,-
2317,46.34,-1891788,-2931.9797092105437,43,-,-,-,-
2318,46.36,-1877434,-4332.766562930887,43,-,-,-,-
2319,46.38,-1874854,-4555.076792140859,43,-,-,-,-
2320,46.4,-1876826,-4054.1139563688284,43,-,-,-,-
2321,46.42,-1877952,-3208.562772858262,43,-,-,-,-
2322,46.44,-1877922,-2060.8103462654017,43,-,-,-,-
2323,46.46,-1876801,-677.499016677577,43,-,-,-,-
2324,46.48,-1880088,1224.4406880681481,43,-,-,-,-
2325,46.5,-1882584,3035.130183283208,43,-,-,-,-
2326,46.52,-1883168,4405.425405848107,43,-,-,-,-
2327,46.54,-1881811,5082.214922825253,43,-,-,-,-
2328,46.56,-1883538,5292.387216352552,43,-,-,-,-
2329,46.58,-1885013,4787.859675622772,43,-,-,-,-
2330,46.6,-1887489,3848.807184973105,43,-,-,-,-
2331,46.62,-1891525,2803.4538820499765,43,-,-,-,-
2332,46.64,-1896181,1844.6058041698288,43,-,-,-,-
2333,46.66,-1898733,926.4682735262104,43,-,-,-,-
2334,46.68,-1900877,224.54948424751092,43,-,-,-,-
2335,46.7,-1902281,-329.604810494262,43,-,-,-,-
2336,46.72,-1903352,-793.2690964107051,43,-,-,-,-
2337,46.74,-1905991,-1110.3666320207985,43,-,-,-,-
2338,46.76,-1909529,-1387.6333873832173,43,-,-,-,-
2339,46.78,-1913803,-1639.898173419745,43,-,-,-,-
2340,46.8,-1916367,-2008.691717962106,43,-,-,-,-
2341,46.82,-1918654,-2319.167819483773,43,-,-,-,-
2342,46.84,-1920250,-2554.6631040627544,43,-,-,-,-
2343,46.86,-1916187,-3080.772834413069,43,-,-,-,-
2344,46.88,-1897640,-4565.287606116886,43,-,-,-,-
2345,46.9,-1891333,-4938.648713788698,43,-,-,-,-
2346,46.92,-1891745,-4589.425547796978,43,-,-,-,-
2347,46.94,-1896658,-3645.335822049552,43,-,-,-,-
2348,46.96,-1898631,-2625.452916023989,43,-,-,-,-
2349,46.98,-1898379,-1447.5747239063603,43,-,-,-,-
2350,47.0,-1899125,88.05050478939938,43,-,-,-,-
2351,47.02,-1901269,1851.8786717298435,43,-,-,-,-
2352,47.04,-1901242,3310.3821216193273,43,-,-,-,-
2353,47.06,-1903110,4480.612599461614,43,-,-,-,-
2354,47.08,-1903325,4862.311312063748,43,-,-,-,-
2355,47.1,-1905688,4680.41883102394,43,-,-,-,-
2356,47.12,-1908905,3971.849537196984,43,-,-,-,-
2357,47.14,-1909483,2754.500119579066,43,-,-,-,-
2358,47.16,-1912456,1723.0424774670564,43,-,-,-,-
2359,47.18,-1913800,781.2231652798482,43,-,-,-,-
2360,47.2,-1916588,233.17192583723863,43,-,-,-,-
2361,47.22,-1921417,76.94302016603706,43,-,-,-,-
2362,47.24,-1923572,-151.32686776404444,43,-,-,-,-
2363,47.26,-1924788,-415.6914349389335,43,-,-,-,-
2364,47.28,-1927604,-582.6257703714291,43,-,-,-,-
2365,47.3,-1929135,-891.91495811398,43,-,-,-,-
2366,47.32,-1929803,-1294.535975557681,43,-,-,-,-
2367,47.34,-1932391,-1540.5044310711519,43,-,-,-,-
2368,47.36,-1931258,-2019.4548778240264,43,-,-,-,-
2369,47.38,-1922560,-2970.976054597013,43,-,-,-,-
2370,47.4,-1910901,-3966.8745835457503,43,-,-,-,-
2371,47.42,-1908616,-3986.600580185648,43,-,-,-,-
2372,47.44,-1911499,-3308.4306090825994,43,-,-,-,-
2373,47.46,-1913113,-2422.099135445176,43,-,-,-,-
2374,47.48,-1913205,-1376.999223969574,43,-,-,-,-
2375,47.5,-1913520,-106.73914308801523,43,-,-,-,-
2376,47.52,-1916821,1480.2343570554408,43,-,-,-,-
2377,47.54,-1919060,2897.278080233077,43,-,-,-,-
2378,47.56,-1917289,3713.8412418744238,43,-,-,-,-
2379,47.58,-1915781,4077.727649383305,43,-,-,-,-
2380,47.6,-1916239,4027.05184322061,43,-,-,-,-
2381,47.62,-1917560,3519.216676679463,43,-,-,-,-
2382,47.64,-1919298,2699.1341203426555,43,-,-,-,-
2383,47.66,-1922314,1881.0876346704417,43,-,-,-,-
2384,47.68,-1926588,1279.9740038560813,43,-,-,-,-
2385,47.7,-1928843,759.2295064198115,43,-,-,-,-
2386,47.72,-1931427,499.36888590636954,43,-,-,-,-
2387,47.74,-1932534,278.8745225886787,43,-,-,-,-
2388,47.76,-1933171,54.91736931923515,43,-,-,-,-
2389,47.78,-1936094,-68.6346155266483,43,-,-,-,-
2390,47.8,-1935049,-621.660168329036,43,-,-,-,-
2391,47.82,-1938889,-902.4771470240985,43,-,-,-,-
2392,47.84,-1940537,-1372.5306619947573,43,-,-,-,-
2393,47.86,-1932319,-2507.239109470089,43,-,-,-,-
2394,47.88,-1913809,-4208.5850760046105,43,-,-,-,-
2395,47.9,-1907217,-4664.665749801221,43,-,-,-,-
2396,47.92,-1905566,-4356.162285607927,43,-,-,-,-
2397,47.94,-1909110,-3268.690366470055,43,-,-,-,-
2398,47.96,-1909308,-2092.57706537772,43,-,-,-,-
